,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
5599,10267590,really nice and located apartment,52789851,Luis Ger,Ciutat Vella,el Raval,41.3846165663,2.16426873171,Entire home/apt,120,2,100,2018-07-01,3.32,1,12,erased
5604,10311921,"Diagonal Mar 4-6 p, Wi-Fi, balkon, free  parking!",9503026,Таtiana,Sant Martí,el Besòs i el Maresme,41.4164132538,2.21777306505,Entire home/apt,30,32,8,2018-05-31,0.3,3,252,erased
5606,10328159,New Loft Style Apartment,17714266,Reinard,Eixample,la Dreta de l'Eixample,41.3998093707,2.1643207094,Entire home/apt,55,2,3,2016-03-09,0.1,1,185,erased
5613,10371528,Penthouse loft with terrace & views,1377939,John,Ciutat Vella,el Raval,41.3760715648,2.17030365419,Private room,149,3,110,2018-07-08,3.82,2,278,erased
5617,10398589,Unique experience in Poble Sec,9598643,Aytor,Sants-Montjuïc,el Poble Sec,41.3726624736,2.16419307445,Entire home/apt,42,31,13,2018-07-02,0.55,1,279,erased
5618,10406131,New Rambla apartment,1586063,Neil,Ciutat Vella,el Raval,41.3793669811,2.1741688669,Entire home/apt,56,3,2,2018-01-26,0.08,1,297,erased
5631,10455563,In the best street of the Gotico,10415593,Carly Sarta,Ciutat Vella,el Barri Gòtic,41.3797633856,2.1799461341,Private room,60,4,74,2018-07-06,2.56,1,15,erased
5655,10544538,double room in the center,27596392,Lila & Fab,Ciutat Vella,el Raval,41.3775929517,2.16980812547,Private room,50,3,13,2017-08-29,0.47,1,333,erased
5668,10559121,"All you need (kitchen, bathroom,bed",20390075,Marisa,Ciutat Vella,el Barri Gòtic,41.3794031538,2.1750085734,Private room,65,1,46,2017-10-17,1.6,7,4,erased
5678,10588575,GOTHIC Quarter near Marina & BORN,809089,Isabel,Ciutat Vella,el Barri Gòtic,41.3817869651,2.17774470681,Entire home/apt,120,3,171,2018-07-05,5.76,2,111,erased
5683,10602629,Ramblas´s Palace w/ sea views,51663087,Ies Barcelona 2040 Sl,Ciutat Vella,el Barri Gòtic,41.3760725402,2.17835210748,Entire home/apt,350,1,94,2018-06-17,3.15,1,318,erased
5691,10646732,LOVE STUDIO W/TERRACE BORN,54975304,Ana,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3881734905,2.17675634016,Entire home/apt,50,1,90,2018-06-24,3.02,1,309,erased
5698,10654731,MAGNIFICO APARTAMENTO A COMPARTIR POR UN MES,29277962,Maite,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.4068790137,2.13691003368,Private room,77,7,3,2017-08-14,0.12,2,41,erased
5705,10673107,LOFT IN CENTRE NEXT TO CATALUNYA SQUARE,55131372,Analia,Ciutat Vella,el Raval,41.3807064279,2.16854868736,Entire home/apt,99,4,45,2018-07-04,1.56,1,337,erased
5725,10745984,COOL PENTHOUSE (The Best View BCN),3926499,D.,Horta-Guinardó,el Baix Guinardó,41.4121534094,2.16868191462,Private room,39,3,5,2018-06-09,0.18,2,323,erased
5746,10829868,Cozy double Room in great location,3129183,Ben,Eixample,la Nova Esquerra de l'Eixample,41.3835903383,2.149013179,Private room,72,3,31,2018-07-03,1.09,1,22,erased
5767,10898426,3Rms& 2 balconies/Center,39104724,Benjamin,Sants-Montjuïc,el Poble Sec,41.3709800478,2.16195695683,Entire home/apt,130,7,58,2018-06-21,2.01,1,80,erased
5772,10906156,Cozy Room with Amazing City View,30957871,Lis,Gràcia,la Salut,41.4117240838,2.15261208872,Private room,45,2,26,2018-06-02,0.9,1,8,erased
5774,10914494,Apartamento - Centro Barcelona,5931350,Alberto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3831482958,2.18026763878,Entire home/apt,165,3,9,2018-07-06,0.31,1,30,erased
5780,10937386,Loft with terrace in old town,5184220,Frédéric,Ciutat Vella,el Raval,41.3796970142,2.16560512815,Entire home/apt,100,1,102,2018-06-23,3.53,1,263,erased
5793,10981018,A Modern Loft Just Refurbished!,12418581,Gustavo,Eixample,la Dreta de l'Eixample,41.3971106649,2.1755378353,Entire home/apt,66,3,8,2016-09-10,0.28,2,182,erased
5803,11019415,TOP APARTMENT with TERRACE,29648516,Loving Barcelona,Eixample,la Sagrada Família,41.4016516995,2.17868971439,Entire home/apt,89,1,50,2018-06-10,1.75,11,285,erased
5805,11028835,Room with great view close to beach,15952907,Aat,Sant Martí,el Besòs i el Maresme,41.4188902105,2.21076241554,Private room,29,5,81,2018-07-01,2.8,2,22,erased
5809,11034014,Amazing penthouse with 2 terraces,474900,Fabrizio,Gràcia,la Vila de Gràcia,41.4043907624,2.15517372795,Entire home/apt,120,2,9,2017-08-23,0.31,1,40,erased
5815,11052842,Another Nice Room in Sant Antoni,6953857,Eloy,Eixample,Sant Antoni,41.3760478222,2.16175443443,Private room,80,3,20,2017-10-22,0.69,2,347,erased
5818,11070879,"""low cost Raval city center""",3786376,Lala,Ciutat Vella,el Raval,41.3804797111,2.1704065312,Entire home/apt,55,1,70,2018-06-11,2.52,1,325,erased
5895,11231083,Apartamento 4 PAX2,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.3818029214,2.17269353705,Entire home/apt,250,2,9,2018-06-15,0.31,7,0,erased
5897,11231484,Apartamento 3-4 BALCON A RAMBLAS,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.383000854,2.17113470398,Entire home/apt,250,2,11,2018-04-25,0.39,7,219,erased
5898,11231593,"Sunny verand bedroom,centr.penthous",8708474,Gelsomina Picciridda,Ciutat Vella,el Barri Gòtic,41.3802448266,2.17786777402,Private room,65,2,11,2018-05-27,0.38,2,365,erased
5907,11256439,LUXURY FLAT IN THE BORN!!!!,58740190,Javier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3856155871,2.18224009283,Entire home/apt,80,2,3,2017-06-05,0.11,1,0,erased
5912,11272644,"GOTHIC QUARTER WITH BALCONY, WI-FI & RAMBLAS & BEACHES",58602666,Mayssan,Ciutat Vella,el Barri Gòtic,41.3806599654,2.1803652258,Entire home/apt,125,3,50,2018-07-04,1.77,1,348,erased
5915,11275579,Nice and Exclusive Apartment in City Center,7202104,Jeff And Rich,Eixample,la Dreta de l'Eixample,41.3901558466,2.17655168822,Entire home/apt,300,10,18,2017-08-30,0.62,1,21,erased
5922,11287615,beautiful apartment in the center,38658072,Luca Samui,Eixample,l'Antiga Esquerra de l'Eixample,41.3830928863,2.15879529357,Entire home/apt,36,2,110,2018-07-02,3.96,2,86,erased
5928,11292645,Quiet room Park Guell Barcelona,1699309,Pablo,Gràcia,el Coll,41.4172364486,2.14911787128,Private room,30,1,27,2018-06-30,0.93,1,47,erased
5939,11307472,"Suite Exterior:3personas,con posibilidad para 4..",59065468,Karyna,Les Corts,la Maternitat i Sant Ramon,41.3835743582,2.12707960741,Private room,57,3,49,2018-07-08,1.7,2,7,erased
5945,11312258,ESTUDIO RAMBLAS A,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.3820837945,2.17182406137,Entire home/apt,125,2,18,2018-04-30,0.82,7,210,erased
5946,11312411,Gran cama+tv+wifi ilimitado+climatizacion,59065468,Karyna,Les Corts,la Maternitat i Sant Ramon,41.3833794631,2.1265436071,Private room,45,3,19,2018-05-06,0.7,2,302,erased
5964,11329061,Casa Luz Barcelona,59281717,Casaluzbarcelona,Ciutat Vella,el Raval,41.3800986791,2.16850043773,Entire home/apt,160,2,34,2018-06-25,1.22,1,260,erased
6014,11416772,Very comfortable room- El Raval,59640486,Florencia & Juan Pablo,Eixample,Sant Antoni,41.3804530148,2.16332015804,Entire home/apt,45,1,9,2016-09-14,0.31,2,0,erased
6031,11489407,Room in beautiful classical flat - Arc de Triomf,1775455,Britt,Eixample,la Dreta de l'Eixample,41.3918472719,2.17740208199,Private room,38,1,28,2018-07-06,1.21,1,361,erased
6035,11495729,Luminous and well located penthouse.,60533860,Jose,Sant Andreu,la Sagrera,41.4252317209,2.18585662493,Entire home/apt,45,1,129,2018-07-02,4.52,1,22,erased
6037,11503006,"Can Simon, Country House",9803148,Håvard & Pau,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.4275022063,2.09346738051,Private room,45,2,66,2018-06-23,2.37,1,244,erased
6038,11503842,Modern duplex near to the beach in Barcelona!,13124940,Emay,Sant Martí,la Vila Olímpica del Poblenou,41.3925528936,2.1920156849,Entire home/apt,70,2,2,2018-06-17,0.08,7,212,erased
6039,11504910,Modern Apartment Torrent V,60607692,M.A.,Gràcia,la Vila de Gràcia,41.4028845851,2.15786628571,Entire home/apt,75,3,3,2016-08-07,0.11,1,0,erased
6042,11511259,Small and charming,24618689,Andreas,Ciutat Vella,el Raval,41.3799381363,2.16417543787,Entire home/apt,83,3,106,2018-06-25,3.77,4,48,erased
6046,11521755,Business Apartment Barcelona,60742547,Javier,Sant Martí,el Poblenou,41.4003499966,2.20086874194,Entire home/apt,198,1,0,,,1,0,erased
6057,11549541,Beautiful designer flat by the beach in Poblenou,6273476,Loic,Sant Martí,el Poblenou,41.3997750527,2.20333043096,Entire home/apt,200,32,2,2017-08-17,0.09,1,37,erased
6079,11599829,Private single bedroom in Barcelona center,59290703,Sergio,Eixample,la Nova Esquerra de l'Eixample,41.388086614,2.14788396319,Private room,20,3,49,2018-07-01,1.84,1,67,erased
6085,11618463,Double Bedroom with Workspace in a Cozy Flat,61523052,Deniz,Sant Martí,el Camp de l'Arpa del Clot,41.4149070498,2.18330118698,Private room,26,2,2,2018-06-15,2.0,1,7,erased
6089,11628214,Habitación Doble en centro Barcelon,61608584,Laia,Eixample,Sant Antoni,41.3769789664,2.15621959089,Private room,42,1,0,,,1,0,erased
6090,11629529,Cute attic in the city centre.,61619668,Pablo,Ciutat Vella,el Raval,41.3783949255,2.16433486288,Entire home/apt,79,6,28,2018-06-29,1.01,1,229,erased
6115,11676011,Apt. en corazón de Barcelona. Zona Hospital Clinic,29890774,Boris,Eixample,l'Antiga Esquerra de l'Eixample,41.3900230765,2.15306830583,Entire home/apt,139,2,19,2018-02-10,0.69,5,0,erased
6120,11686236,House at Park Güell,62083950,Jordi,Gràcia,el Coll,41.41861146,2.14865361449,Private room,69,2,133,2018-07-07,5.22,1,185,erased
6121,11686467,private apartment on Gothic Quarter,14717181,Ignacio,Ciutat Vella,el Barri Gòtic,41.3814915127,2.18084560566,Entire home/apt,79,1,116,2018-06-22,4.19,2,289,erased
6122,11689726,Bohemian Cozy apt in Born district,13534942,Ignacio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3853743527,2.18199287341,Entire home/apt,90,2,1,2016-03-31,0.04,1,0,erased
6129,11716206,Fantastic Gothic Quarter Hideaway !,54819019,Rita,Ciutat Vella,el Barri Gòtic,41.380708573,2.18127683057,Entire home/apt,220,3,4,2017-03-02,0.15,1,290,erased
6143,11747642,LA BONA VISTA,43024290,Estudi Casanova Paris,Eixample,Sant Antoni,41.3769896907,2.15804001725,Entire home/apt,300,3,10,2017-06-18,0.39,1,255,erased
6153,11757034,plaza españa fira and all services,5443088,Ruben,Sants-Montjuïc,Hostafrancs,41.3741195368,2.14309494884,Entire home/apt,115,1,6,2016-06-16,0.21,1,364,erased
6164,11791081,Apartment in Tallers street near Ramblas.,42686705,Carlos,Ciutat Vella,el Raval,41.3782514151,2.17258452975,Entire home/apt,95,4,9,2017-05-14,0.32,3,44,erased
6167,11807079,Single room with beautiful view,15952907,Aat,Sant Martí,el Besòs i el Maresme,41.4178911585,2.21164166058,Private room,19,3,16,2018-06-29,0.57,2,31,erased
6178,11840797,EL BORN AUTÉNTICO Y TRANQUILO,63091472,Francesco,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3877822126,2.1788168232,Entire home/apt,90,32,52,2018-04-07,1.85,1,356,erased
6202,11882836,Charming apartment in Lovely Gracia,4895267,Amie,Gràcia,la Vila de Gràcia,41.4020931815,2.15957524445,Entire home/apt,120,2,16,2018-07-08,0.61,1,18,erased
6214,11909819,Habitacion doble con desayuno en el corazon de BCN,63498776,Giovanna,Ciutat Vella,el Raval,41.37934273,2.16783038288,Private room,55,1,46,2017-09-27,1.65,1,347,erased
6224,11953837,"CHARMING PRIVATE HOUSE W/ GARDEN, POOL & VIEW",27913446,Leticia,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.4035055712,2.10699360259,Entire home/apt,371,7,1,2016-08-14,0.04,1,49,erased
6226,11964614,Apartamento en el Barrio Gótico,63904306,Betty,Ciutat Vella,el Barri Gòtic,41.3854607826,2.1725368793,Entire home/apt,115,2,19,2017-09-24,0.69,1,0,erased
6248,11998766,Bonito apartamento en Barcelona,64157465,Carmen,Gràcia,el Coll,41.4199477182,2.15111779946,Entire home/apt,70,4,0,,,1,0,erased
6251,12008190,"Centrally Located Apt, Off Las Ramblas..",64223815,Romano And Hannah,Ciutat Vella,el Barri Gòtic,41.3820736649,2.17412868336,Private room,120,2,92,2018-06-07,3.34,2,278,erased
6274,12046378,Stars bedroom,19032485,Sam,Les Corts,les Corts,41.3826820562,2.13205355461,Private room,35,3,22,2018-06-20,0.8,1,26,erased
6297,12113503,Modern  duplex in the best location!,17567595,Barcelona Days,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3873468077,2.17773090414,Entire home/apt,85,2,54,2018-06-08,2.3,2,102,erased
6302,12134261,beautiful room for a family in Barc,35690246,Andrius,Eixample,Sant Antoni,41.3794633733,2.15693775518,Private room,40,1,34,2018-07-01,1.26,6,323,erased
6309,12148182,"Luxury Comfort in El Born, ancient city center",8217845,Mark,Ciutat Vella,el Barri Gòtic,41.3830941575,2.17763019433,Entire home/apt,383,3,9,2018-02-27,0.35,1,52,erased
6322,12197757,Modern and bright Centric apartment,65576985,Louis-Carl,Eixample,el Fort Pienc,41.3981903086,2.18373545044,Entire home/apt,105,2,8,2017-04-16,0.29,2,0,erased
6326,12201452,Great views of Born - private BR & BTH,6972846,Edward,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3861826044,2.18297534508,Private room,53,2,9,2018-05-26,0.41,1,26,erased
6363,12337420,ENTRE PARC GÜELL Y H. SANT PAU,2729841,Eulalia,Horta-Guinardó,el Baix Guinardó,41.4134697989,2.16527702132,Private room,21,14,8,2018-04-17,0.31,2,173,erased
6364,12339721,2 min walk down to the beach,23664234,Silvana,Ciutat Vella,la Barceloneta,41.3778384682,2.19088994005,Entire home/apt,50,7,0,,,1,0,erased
6377,12375972,CUTE ROOM Parque Guell/Bunkers.,10979929,Simona,Horta-Guinardó,la Font d'en Fargues,41.4218878481,2.16272314816,Private room,40,1,11,2016-10-30,0.41,1,365,erased
6381,12378924,Centric and Modern,49813494,Josu,Eixample,Sant Antoni,41.3799805103,2.16170548039,Entire home/apt,93,1,122,2018-07-05,4.5,1,69,erased
6382,12378983,Typical Barcelona,4075216,Marcel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3879554985,2.17838398699,Entire home/apt,40,32,7,2018-05-31,0.3,2,258,erased
6397,12430503,Cozy apartment next to the beach and center,2219276,Araik,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3829567373,2.18580812126,Entire home/apt,90,4,45,2018-06-25,1.68,1,365,erased
6403,12448785,Cozy apartment in the heart of born,43720984,Raffa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3850428901,2.17950063039,Entire home/apt,70,2,72,2018-06-22,2.67,1,201,erased
6418,12508411,Bright room with balcony,13282930,Pierpaolo,Eixample,la Dreta de l'Eixample,41.3975942932,2.16313246822,Private room,33,1,14,2017-10-01,0.54,1,286,erased
6426,12525407,Sagrada Familia´s apartment,51939140,Albino,Eixample,la Sagrada Família,41.4102865485,2.1773263441,Entire home/apt,89,2,50,2018-06-17,3.23,3,44,erased
6428,12527116,"Central, Double Room with Balcony",6884508,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3866186537,2.16340394578,Private room,19,4,27,2018-03-02,1.02,1,79,erased
6459,12602292,"Habitación Privada, luminosa.",25902376,Anahi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3868123175,2.17926984628,Private room,50,2,0,,,1,0,erased
6494,12734768,Apartamento bien situado y familiar,68987901,Brigida,Nou Barris,la Prosperitat,41.4425436101,2.1794601956,Entire home/apt,170,1,14,2018-02-28,0.53,1,358,erased
6499,12749303,Room with 3 beds 3 people.,38082619,Javier,Sant Andreu,Sant Andreu,41.44313273,2.19462188475,Private room,43,1,113,2018-07-08,4.27,1,67,erased
6503,12761623,Family Apartment 2 Double Bedrooms Sagrada Familia,34259224,Maria & Avor,Eixample,la Dreta de l'Eixample,41.3983419031,2.16309155492,Entire home/apt,149,1,1,2016-07-08,0.04,3,365,erased
6508,12786469,Ático con vistas a Sagrada Familia,69601728,Oriol,Horta-Guinardó,el Baix Guinardó,41.4093385565,2.17142994179,Entire home/apt,220,1,0,,,1,0,erased
6511,12791394,Double room with private bathroom,9930771,Victor&Estelle,Horta-Guinardó,el Baix Guinardó,41.4106278278,2.16467956922,Private room,40,1,9,2018-06-23,0.35,1,83,erased
6514,12805179,Double room rent,69785563,Francesca,Nou Barris,Vilapicina i la Torre Llobeta,41.4285972415,2.1705691995,Private room,25,1,50,2018-05-28,1.97,1,267,erased
6533,12843403,Beautiful Flat in front of Camp Nou,27514370,Mariona,Les Corts,la Maternitat i Sant Ramon,41.3814655116,2.12598894388,Entire home/apt,120,15,1,2016-08-05,0.04,7,0,erased
6535,12846541,Beautiful view and private bathroom,11894639,Vanessa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3830867,2.18038011734,Private room,40,1,1,2016-05-30,0.04,1,0,erased
6542,12853408,Precioso piso soleado en el centro,70229010,Sara,Ciutat Vella,el Raval,41.3809213677,2.16392942793,Entire home/apt,230,3,14,2017-05-31,0.53,1,89,erased
6563,12889385,Apartamiento maravilloso,9698586,Dinajii,Horta-Guinardó,el Baix Guinardó,41.4116074047,2.17102576232,Private room,32,3,44,2017-12-31,1.7,1,282,erased
6575,12913938,Quiet & Nice Flat in the center,70804415,Marine,Ciutat Vella,el Raval,41.3848122649,2.16693627135,Entire home/apt,100,5,1,2016-08-19,0.04,1,0,erased
6579,12924541,Cozy BunkBeds+CompleteBreakfast(2),69156022,Sunshine,Eixample,Sant Antoni,41.3801712475,2.15820558882,Private room,24,1,64,2018-07-07,2.45,3,76,erased
6581,12927415,Pisito  Con vistas,4546341,Franco,Horta-Guinardó,la Teixonera,41.4230860777,2.14941959608,Private room,15,2,0,,,1,352,erased
6588,12941130,fantastic room in the center,10531070,Julia,Ciutat Vella,el Raval,41.3834689145,2.16508934169,Private room,35,1,99,2018-06-25,3.79,28,348,erased
6591,12944004,Cómoda habitación en centro Pl.Cataluña,10531070,Julia,Ciutat Vella,el Raval,41.3827989899,2.16506008503,Private room,25,1,103,2018-06-12,3.94,28,345,erased
6641,13044276,Double room at big raval apartment,979975,Esteban,Ciutat Vella,el Raval,41.3775967062,2.16797945704,Private room,45,1,123,2018-06-25,4.74,3,53,erased
6662,13087229,Appartment in Barcelona center - Heart of Gracia,20467026,Stephane,Gràcia,la Vila de Gràcia,41.4025924796,2.15088000077,Private room,149,5,6,2017-08-21,0.25,1,266,erased
6667,13104961,Modern Apartment for two in good location,71932861,Julius,Gràcia,la Vila de Gràcia,41.4069652708,2.15285479322,Entire home/apt,76,1,20,2017-01-02,0.78,1,0,erased
6668,13106483,Nice room in centric Gracia!,4330973,Anel,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4042910569,2.16574851944,Private room,22,2,10,2017-10-01,0.39,2,20,erased
6673,13110180,"Amazing Small Apartment in Raval, up to 4 Guests",940619,Mathias&Aida,Ciutat Vella,el Raval,41.3819085872,2.16461572936,Entire home/apt,70,6,41,2018-06-07,1.64,1,12,erased
6684,13129042,Fantástica habitación con baño privado en centro,10531070,Julia,Ciutat Vella,el Raval,41.3832730974,2.16441837474,Private room,40,1,92,2018-06-18,3.57,28,344,erased
6692,13137322,Lux One Bedroom Apartment,10278871,Sebastian From Klubvacations,Ciutat Vella,el Raval,41.3822192831,2.16998354455,Entire home/apt,200,2,0,,,4,308,erased
6696,13157971,Chalet-style lovely flat in the Poble Sec,4961351,Nadia,Sants-Montjuïc,el Poble Sec,41.3738424675,2.16151419808,Entire home/apt,100,3,106,2018-07-04,4.52,1,67,erased
6705,13167972,Great modernist flat Arc de Triomf,73559523,Danai,Eixample,la Dreta de l'Eixample,41.3912377802,2.17021270167,Entire home/apt,120,2,0,,,1,0,erased
6722,13186975,Lovely room in the heart of Barcelona :),55260801,Esteban,Eixample,la Dreta de l'Eixample,41.3870525783,2.16644675327,Private room,55,2,63,2018-07-06,2.48,1,339,erased
6723,13187047,MODERNIST FLAT RIGHT IN THE CENTRE,11678980,Ale,Eixample,Sant Antoni,41.3852308695,2.1628391756,Entire home/apt,110,3,51,2018-07-08,2.09,1,58,erased
6730,13199614,Sunny attic in Eixample!!!,70630852,Thomas,Eixample,Sant Antoni,41.3820058235,2.1594609295,Entire home/apt,40,6,9,2018-07-04,0.41,1,105,erased
6734,13203952,Nice flat with terrace /Ático con terraza,73978074,Anton,Horta-Guinardó,el Carmel,41.4290853796,2.15752850977,Entire home/apt,75,3,3,2018-04-02,0.13,1,0,erased
6741,13214693,Room in the old center of Barcelona,19056455,Flora,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3846187045,2.18001635846,Private room,45,2,6,2018-07-05,0.23,2,312,erased
6746,13218841,"Cozy ""Barcelonetan"" flat",19109949,Guillaume,Ciutat Vella,la Barceloneta,41.3806891279,2.19180858527,Entire home/apt,70,2,2,2016-08-30,0.09,1,0,erased
6763,13243959,Confortable double bed on Shared Room,7181095,Adrian,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3992705323,2.15010263847,Shared room,15,1,17,2017-10-06,0.66,6,0,erased
6765,13245666,Habitación cerca de Sagrada Familia,74452798,Olga,Horta-Guinardó,el Guinardó,41.4159609946,2.17778163409,Private room,40,1,0,,,1,89,erased
6767,13246372,Lofts en el centro de barcelona,74462053,Eli,Eixample,la Dreta de l'Eixample,41.3882703669,2.1711068399,Entire home/apt,146,3,12,2017-06-12,0.48,2,364,erased
6770,13254345,Double room in a sunny flat - centric zone,6267314,Elena,Sants-Montjuïc,el Poble Sec,41.3732110474,2.16420655962,Private room,38,2,13,2018-06-28,0.51,1,0,erased
6799,13277158,Mallorca Cozy,18096277,Jon  & Jon,Eixample,la Dreta de l'Eixample,41.3934277801,2.16076887428,Entire home/apt,65,5,62,2018-07-03,2.43,6,153,erased
6808,13285972,Modern & Bright Centric Double room,65576985,Louis-Carl,Eixample,el Fort Pienc,41.3982752398,2.18369622742,Private room,90,1,0,,,2,0,erased
6815,13292417,Nice Apartment in Gracia,31105582,Aritz,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4021679548,2.16571798576,Entire home/apt,65,3,2,2016-06-28,0.08,1,0,erased
6835,13314935,Stay Lux Plaza Apartment,10278871,Sebastian From Klubvacations,Sants-Montjuïc,Hostafrancs,41.3756491427,2.14707924347,Entire home/apt,206,2,0,,,4,295,erased
6840,13325343,Stay Lux Sagrada for 4,10278871,Sebastian From Klubvacations,Eixample,la Sagrada Família,41.4046723237,2.17357689005,Entire home/apt,230,2,0,,,4,306,erased
6843,13330130,SPACIOUS & MODERN IN THE HEART OF BCN CENTRAL,5543127,Victoria & Agus,Ciutat Vella,el Barri Gòtic,41.384141844,2.17271907665,Entire home/apt,179,32,15,2018-07-01,0.6,7,62,erased
6850,13338553,Stay Lux Sagrada for 6,10278871,Sebastian From Klubvacations,Eixample,la Sagrada Família,41.4052447386,2.17366840758,Entire home/apt,250,2,0,,,4,306,erased
6861,13356719,HABITACION PRIVADA PARK GUELL,75181103,Familia,Horta-Guinardó,la Teixonera,41.4242114471,2.15119818852,Private room,24,7,32,2017-10-31,1.26,1,352,erased
6865,13363247,Exclusive and easy area of Barcelona.,4763615,Montserrat,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3992172391,2.13631106613,Private room,59,1,87,2018-07-04,3.46,1,292,erased
6869,13370186,Habitacion doble interior,75900051,Mama Neus,Gràcia,la Vila de Gràcia,41.4035963054,2.1549260787,Private room,22,3,38,2018-06-13,1.52,1,319,erased
6871,13372980,Cozy 7th floor flat,9847604,Andrea,Gràcia,la Salut,41.4100038947,2.15441525209,Entire home/apt,80,1,5,2016-09-09,0.2,1,0,erased
6875,13383353,Apartment near Olimpic Beach,71626298,Ivan,Sant Martí,el Poblenou,41.3982223902,2.19562455135,Entire home/apt,110,1,9,2018-06-06,0.36,1,42,erased
6879,13389211,Barcelona Sweet Home. Ideal parejas y familias,24027642,Juanjo,Eixample,Sant Antoni,41.3768383451,2.16015707066,Entire home/apt,99,5,12,2017-08-22,0.5,1,82,erased
6883,13392081,STUDIO PLAJA,6134910,Eleonora,Sant Martí,el Besòs i el Maresme,41.4146265051,2.21662383465,Entire home/apt,59,32,13,2018-05-15,0.52,1,303,erased
6891,13407580,2215 - AB Calabria Apartment 1-2 - Homely 3-Bedroom Apartment with a Balcony in Central Barcelona,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3809474095,2.1548073065,Entire home/apt,600,2,18,2018-06-13,0.86,148,279,erased
6899,13423726,Modernist One Bedroom Apartment central Eixample.,3556337,Alejandro,Eixample,la Dreta de l'Eixample,41.3958357991,2.17161237269,Entire home/apt,120,6,8,2018-06-11,0.33,14,290,erased
6913,13439938,Economy room in center of Barcelona,18318133,Jovana,Ciutat Vella,el Raval,41.3803497391,2.17246392501,Private room,15,1,17,2018-06-18,0.69,1,79,erased
6922,13454009,Private Room in the Center of Barcelona,10188126,Oliver,Eixample,la Dreta de l'Eixample,41.3965409688,2.17268422156,Private room,40,2,7,2018-03-02,0.3,1,365,erased
6928,13458954,Apart. Parque guell.,74624598,Karina,Gràcia,la Salut,41.4129919847,2.15783707498,Private room,50,2,4,2017-07-01,0.17,2,365,erased
6929,13459241,Hermosa y  Habitaciòn A 2 min Arco del Triunfo,20885212,Mickael Et,Ciutat Vella,la Barceloneta,41.3818047126,2.19843322018,Private room,42,3,0,,,1,81,erased
6931,13469655,Comfortable room area Sagrada Familia in Barcelona,77047598,Doris,Eixample,la Sagrada Família,41.4071813294,2.17393085652,Private room,18,15,7,2018-06-12,0.3,2,254,erased
6936,13477620,"5min walk Park Güell, 25min metro to Beach/Center",27266266,Miah & Hameem,Gràcia,la Salut,41.4097422662,2.14944922046,Private room,22,2,72,2018-06-02,2.88,3,62,erased
6938,13484227,5min walk Park Güell - 25min metro to Beach/Center,27266266,Miah & Hameem,Gràcia,la Salut,41.4103031836,2.14926273023,Private room,22,1,54,2018-06-08,2.15,3,96,erased
6939,13484309,Amazing duplex with terrace in the heart of BCN!,10928562,Hestia,Ciutat Vella,el Raval,41.3830750057,2.16735860826,Entire home/apt,170,1,34,2018-05-29,1.37,1,67,erased
6942,13489321,"Beautiful, big  and quiet near Rambla Cataluña",65073534,Sara,Eixample,l'Antiga Esquerra de l'Eixample,41.3881759591,2.15792363701,Private room,48,1,10,2017-11-26,0.41,1,0,erased
6952,13505013,Sweet and Bright Flat in Gracia!!!,10966146,Maria,Gràcia,la Vila de Gràcia,41.4030197595,2.15308797365,Entire home/apt,85,7,6,2017-08-08,0.26,1,5,erased
6954,13509149,Beach Apartment L´Mistat,48131122,Adelaine,Sant Martí,el Poblenou,41.3989097458,2.20537188526,Entire home/apt,150,3,18,2016-11-27,0.73,7,70,erased
