,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2770,7900479,nap HAAAAAPPY 3 BEDR & 2 BATHR FLAT,3911721,Elizabeth,Eixample,la Dreta de l'Eixample,41.3961009328,2.17629874814,Entire home/apt,60,1,1,2016-10-16,0.26,22,365
2776,16544516,Cosy room with nice view,105340238,Sonia,Eixample,la Dreta de l'Eixample,41.3954997477,2.1700545292,Private room,35,3,0,,,4,191
2777,423417,Next to Plaza Catalunya with Pool,2105809,Santiago,Eixample,la Dreta de l'Eixample,41.3917484008,2.16855192342,Entire home/apt,200,4,13,2016-08-23,0.39,3,10
2791,5483350,DELUXE THREE-BEDROOM APARTMENT,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3908798755,2.17475404648,Entire home/apt,220,1,1,2016-03-10,0.09,8,108
2803,3608419,Design apartment Barcelona,7103757,Anton,Eixample,la Dreta de l'Eixample,41.4017524159,2.16862728468,Entire home/apt,99,1,18,2016-01-12,0.62,2,296
2805,16025451,luxurious apartment (hot tub).,104241924,Anas,Eixample,la Dreta de l'Eixample,41.3914427066,2.16368070044,Private room,150,2,0,,,1,357
2817,16876196,"Luxury, Design and comfort in the City Center",2757645,Anna & Raf,Eixample,la Dreta de l'Eixample,41.394896779,2.17587485083,Entire home/apt,649,4,0,,,3,264
2870,214322,☝ Stay in the ❤️ of Barcelona ☝,1106200,Xavier,Eixample,la Dreta de l'Eixample,41.3921440773,2.17773960488,Entire home/apt,140,4,19,2017-01-01,0.29,1,172
2957,16152340,Espectacular atico en la plaza Cataluña,68279327,Albert,Eixample,la Dreta de l'Eixample,41.3879869974,2.16980924149,Entire home/apt,225,2,1,2017-01-01,0.73,1,47
2965,423413, 3 Bedrooms at City Center+Pool,2105809,Santiago,Eixample,la Dreta de l'Eixample,41.389785125,2.17047318742,Entire home/apt,250,4,12,2016-10-04,0.55,3,44
2992,15528812,"Appartements cosy, proche passeig de gracia",43202022,Franklin,Eixample,la Dreta de l'Eixample,41.3931023747,2.16856811886,Entire home/apt,90,1,1,2017-01-16,0.28,1,26
3019,11267926,Cosy single room near the beach in El Born,58828388,Adélaïde & Laura,Eixample,la Dreta de l'Eixample,41.390556608,2.17544442847,Private room,35,1,5,2016-09-20,0.51,2,365
3036,16641983,Central bedroom with a balcony in a Modernist home,15093489,Cristina,Eixample,la Dreta de l'Eixample,41.3925507643,2.17677620437,Private room,20,1,1,2017-02-04,1.0,1,36
3049,6777856,"FRIENDLY ROOM IN BCN, Arc De Triomf",15044839,Michele,Eixample,la Dreta de l'Eixample,41.3910118655,2.17653382428,Private room,25,1,1,2016-05-14,0.11,2,365
3051,1222671,EL PRINCIPAL DEL EIXAMPLE,2460801,Lau,Eixample,la Dreta de l'Eixample,41.3929031718,2.16486586722,Entire home/apt,250,7,7,2016-08-13,0.16,3,364
3058,12774021,2 chambres +sdb / arc de triomphe,63403561,Ai Lin,Eixample,la Dreta de l'Eixample,41.3966791787,2.17513647538,Private room,62,1,2,2016-10-31,0.22,1,360
3066,3239115,Next Paseo de Gracia + Pool,2105809,Santiago,Eixample,la Dreta de l'Eixample,41.3904298312,2.16794749458,Entire home/apt,230,4,35,2016-09-18,1.08,3,6
3072,16732557,Apartment in Barcelona with AC,110952094,Sharon,Eixample,la Dreta de l'Eixample,41.3943287985,2.16320241973,Shared room,124,5,0,,,1,364
3109,15427244,Cute Double-Room in Excellent Location!!,88154272,Núria,Eixample,la Dreta de l'Eixample,41.3961983088,2.17183011529,Private room,45,3,0,,,1,90
3123,13199101,Double room for rent barcelona,46944869,Yetunde,Eixample,la Dreta de l'Eixample,41.3990544676,2.16928082645,Entire home/apt,100,3,4,2016-09-06,0.51,12,365
3167,16016676,Suite in a big retro city center flat,54723832,Giorgia,Eixample,la Dreta de l'Eixample,41.3947729227,2.176001764,Private room,27,1,5,2017-02-04,2.38,1,338
3183,4285700,Centric Apartment Casa Batllo Gaudi,5021580,Francisco,Eixample,la Dreta de l'Eixample,41.3922493835,2.16504896761,Entire home/apt,65,3,33,2016-11-09,1.28,21,252
3193,13556893,3 bedrooms Placa Urquinaona,43259405,Anthony,Eixample,la Dreta de l'Eixample,41.3898620249,2.17433886263,Entire home/apt,165,3,0,,,9,335
3224,16537607,Private double bedroom with sun balcony and WiFi,23181906,Jan,Eixample,la Dreta de l'Eixample,41.398626541,2.1700784183,Private room,50,2,1,2017-01-01,0.73,1,180
3254,5723397,LUXURY 3 BEDROOMS APARTMENT,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3922120982,2.17437853544,Entire home/apt,220,1,3,2016-11-10,0.19,8,183
3265,14014164,Wake up beside Paseo de Gracia,83810869,Eva,Eixample,la Dreta de l'Eixample,41.3930176584,2.16232980203,Entire home/apt,55,2,33,2017-02-04,5.66,1,6
3277,14177104,PRIVATE DOUBLE ROOM WITH PRIVATE BATHROOM,8096230,Paul,Eixample,la Dreta de l'Eixample,41.3971155747,2.16707552717,Private room,60,1,0,,,1,214
3297,1527831,Penthouse Apartment,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3913065229,2.17426905572,Entire home/apt,210,1,4,2016-09-14,0.17,8,128
3326,15267805,Double room in city center. Big and sunny.,83101842,Maria,Eixample,la Dreta de l'Eixample,41.3952405975,2.16807574694,Private room,29,4,3,2016-11-01,0.78,1,365
3331,8806993,Excellent Apartment next to Paseo de Gracia,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.3932377412,2.16040934768,Entire home/apt,150,2,1,2016-08-15,0.17,22,360
3365,5688077,Deluxe Two-bedroom apartment,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3926569595,2.17426102324,Entire home/apt,200,1,8,2016-11-30,0.41,8,132
3385,14115145,Comfortable & Spacious Room near Arco del Triunfo,81168840,Samuel,Eixample,la Dreta de l'Eixample,41.3913738862,2.17757471541,Private room,26,2,5,2016-09-26,0.8,1,91
3386,15812520,City Rooftop apartment with big Private Terrace.,11233336,Alexander,Eixample,la Dreta de l'Eixample,41.3970582652,2.17722006232,Entire home/apt,138,2,1,2016-11-20,0.36,1,284
3387,13214194,HABITACIÓN DOBLE AMPLIA Y SOLEADA CON BALCÓN,74091650,Maria,Eixample,la Dreta de l'Eixample,41.3977439756,2.17231486771,Private room,31,10,2,2016-08-27,0.33,1,343
3389,10898141,Pedrera 3 Bedroom Apartment,43259405,Anthony,Eixample,la Dreta de l'Eixample,41.39543131,2.16321967421,Entire home/apt,80,32,1,2016-08-15,0.17,9,325
3393,2542240,Cozy fully apartment at city center,133951,Enrique,Eixample,la Dreta de l'Eixample,41.3866527106,2.16533037458,Entire home/apt,89,3,10,2016-10-03,0.56,2,0
3421,1165556,COZY ROOM IN THE CENTER HEART BCN!!,4904028,Roberta,Eixample,la Dreta de l'Eixample,41.3900733327,2.17477761393,Private room,50,2,7,2017-02-02,0.21,1,327
3429,11509719,Habitacion Individual limpia en BCN,9807665,Albert,Eixample,la Dreta de l'Eixample,41.3895803891,2.16263348799,Private room,25,1,3,2016-08-01,0.33,19,294
3453,9225218,fantastic apartment in Rambla Catal,47964103,Sandra,Eixample,la Dreta de l'Eixample,41.3943141905,2.15706734328,Entire home/apt,90,2,22,2017-02-01,1.83,3,252
3455,1524681,Three bedrooms Apartment with terrace,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3922257914,2.17452676283,Entire home/apt,220,1,14,2017-01-27,0.41,8,136
3466,12847820,Splendid 3-Bedroom Apt. w/terrace,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3915054779,2.17422632794,Entire home/apt,230,1,3,2016-10-16,0.38,8,188
3480,226644,Modernist bright & quiet in center,1176982,Pablo,Eixample,la Dreta de l'Eixample,41.3928011158,2.17486877438,Entire home/apt,150,2,56,2017-01-04,0.97,1,0
3487,7225237,Cozy apartment in the city center,37765457,Txell,Eixample,la Dreta de l'Eixample,41.3981366069,2.1623003801,Entire home/apt,85,2,8,2016-05-08,0.42,1,71
3511,11509619,*BCN **PASEO DE GRACIA*** Alquilo h,9807665,Albert,Eixample,la Dreta de l'Eixample,41.3907682382,2.16283242357,Private room,45,1,0,,,19,303
3520,13810749,Classic 2 bedroom in Rambla Catalunya,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.3928096311,2.16133280718,Entire home/apt,260,2,0,,,22,356
3548,2996993,LARGE TWO-BEDROOM APARTMENT,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3922925244,2.17438536236,Entire home/apt,200,1,4,2016-09-10,0.12,8,198
3553,15350489,Mobile World Congre Charming room in center of BCN,26409724,Artur,Eixample,la Dreta de l'Eixample,41.3947330307,2.17512388851,Private room,80,1,1,2016-10-06,0.23,3,93
3592,15992067,Suite double bedroom in the Center,11246809,Rocio,Eixample,la Dreta de l'Eixample,41.3947104436,2.15839183138,Private room,86,1,0,,,4,180
3595,898486,Amazing Apartment in the Center!!!!,729980,Soledad,Eixample,la Dreta de l'Eixample,41.3902845248,2.16234021002,Entire home/apt,75,2,155,2017-02-09,3.2,1,214
3610,11509696,EN PISO COMPARTIDO HABITACION ACOGE,9807665,Albert,Eixample,la Dreta de l'Eixample,41.3911555141,2.16177643593,Private room,60,1,6,2016-08-21,0.8,19,357
3619,14135967,Maison Peter Pan!,46656383,LuxuryClassicApartment,Eixample,la Dreta de l'Eixample,41.3909370174,2.17667393758,Private room,65,2,0,,,2,362
3624,11448854,Big Modernist House in the Eixample,745726,Rhys & Carolina,Eixample,la Dreta de l'Eixample,41.394189501,2.17626005884,Private room,94,2,7,2016-10-30,0.95,1,53
3642,13807778,Bright and Comfy 1 bedroom Apartment,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.3931005842,2.15978044209,Entire home/apt,170,2,0,,,22,365
3649,14496806,AC flat/single room just next to Passeig de Gràcia,19742325,Katarzyna,Eixample,la Dreta de l'Eixample,41.3933969684,2.1686476384,Private room,40,1,2,2016-09-10,0.34,1,365
3660,14369495,BARCELONA CITY CENTER - AREA PLAÇA CATALUNYA,7772486,Pedro,Eixample,la Dreta de l'Eixample,41.3900718212,2.1761536001,Private room,70,7,0,,,6,180
3661,13140882,комната в цетре Барселоны,73245727,Игорь,Eixample,la Dreta de l'Eixample,41.3893351596,2.17209389017,Private room,50,3,0,,,1,90
3670,7386291,super cosy room in BCN,2552503,Carolina,Eixample,la Dreta de l'Eixample,41.3975683323,2.16891769124,Private room,23,4,3,2015-08-13,0.16,2,267
3683,13807568,Gorgeous Turquoise 1 Bedroom Apartment,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.3935180219,2.1609871537,Entire home/apt,170,2,0,,,22,365
3686,17184612,Cozy apartment in central Barcelona,60277070,Tutú,Eixample,la Dreta de l'Eixample,41.3963635696,2.1721353274,Entire home/apt,350,3,0,,,1,13
3709,16821778,Habitacion en el centro!,13557724,Marta,Eixample,la Dreta de l'Eixample,41.3932324882,2.1758791751,Private room,27,1,0,,,1,336
3736,2947094,"SUNNY BIG room in flat, ArcDeTriomf",15044839,Michele,Eixample,la Dreta de l'Eixample,41.3929599638,2.17812449745,Private room,30,1,20,2016-10-10,1.69,2,365
3740,13707983,Double room with small annex room private bathroom,60642108,Coral,Eixample,la Dreta de l'Eixample,41.3929499897,2.15939464465,Private room,70,2,2,2016-08-31,0.35,3,258
3745,16374875,Art City Hostel - Shared bedroom in the center,107251505,Ole,Eixample,la Dreta de l'Eixample,41.3911395424,2.16348999512,Shared room,17,1,1,2017-01-04,0.79,2,178
3748,1616329,Beautiful classic central apartment,1009636,Charles,Eixample,la Dreta de l'Eixample,41.3949569305,2.17488444298,Entire home/apt,200,2,56,2017-01-29,1.44,2,227
3775,14984799,THE BEST LOCATION!! Sunny&IndipendentStudio,51720638,DanielaiAlessandro,Eixample,la Dreta de l'Eixample,41.3904156858,2.17039357689,Entire home/apt,90,2,4,2017-02-08,3.24,2,8
3796,1000914,Charming Old Time Luxury. Unique!,953719,Maria,Eixample,la Dreta de l'Eixample,41.3947848084,2.15733454738,Entire home/apt,70,5,74,2017-01-31,1.57,2,333
3801,17081620,Finca regia reformada en el centro,113698871,Daniel,Eixample,la Dreta de l'Eixample,41.3998433214,2.16627180086,Entire home/apt,200,5,0,,,1,16
3834,16719808,LetsgBarcelona Central 6 pax. apartment.,3972936,Willem,Eixample,la Dreta de l'Eixample,41.3865868325,2.16743187041,Entire home/apt,250,2,0,,,25,309
3842,15908147,Apartamento romántico en el centro de Barcelona,103199610,Luis,Eixample,la Dreta de l'Eixample,41.389963187,2.17485755216,Private room,55,2,12,2017-01-22,4.56,1,196
3843,14262131,Centric Nice big room with great view,20304087,Dasha,Eixample,la Dreta de l'Eixample,41.3939555014,2.17444781054,Private room,49,2,0,,,1,90
3849,16555656,BED  &  BREAKFAST   - SAGRADA  FAMILIA´- WIFI,797259,Cristal,Eixample,la Dreta de l'Eixample,41.4000000144,2.16936002099,Entire home/apt,100,4,0,,,3,227
3856,4752123,CENTRIC SUITE PLAZA CATALUNYA B1,5021580,Francisco,Eixample,la Dreta de l'Eixample,41.3911215794,2.17375215025,Private room,40,3,2,2015-07-18,0.09,21,288
3870,3918493,Nice double room and Big terrace,2552503,Carolina,Eixample,la Dreta de l'Eixample,41.3974962974,2.16898873596,Private room,20,2,16,2015-12-30,0.53,2,132
3928,11015150,Super big room with private balcony,57158837,Júlia,Eixample,la Dreta de l'Eixample,41.3978313555,2.16189444362,Private room,30,1,13,2016-10-04,1.06,1,91
3929,4166625,Room in fabulous central flat.,11958899,Rogelio,Eixample,la Dreta de l'Eixample,41.3956492389,2.17150980272,Private room,35,3,6,2016-03-15,0.29,1,85
3942,15309804,Double room for nice people,12945196,Hugo,Eixample,la Dreta de l'Eixample,41.4000805929,2.16437688787,Private room,65,2,2,2016-10-21,0.49,1,43
3950,1349311,Room & bathroom @ Sagrada Familia,2839207,Milena & Kris,Eixample,la Dreta de l'Eixample,41.4009624943,2.1698350186,Private room,40,3,28,2016-10-12,0.65,1,105
3971,15796572,Habitacion en I'eixample,101867626,Juan Pablo,Eixample,la Dreta de l'Eixample,41.397158125,2.16747359521,Private room,23,1,0,,,1,90
3978,10328159,New Loft Style Apartment,17714266,Reinard,Eixample,la Dreta de l'Eixample,41.3983106535,2.1654116903,Entire home/apt,55,2,3,2016-03-09,0.24,1,194
4015,16724694,Exclusivas Habitaciones en el centro de Barcelona.,69651079,Abel,Eixample,la Dreta de l'Eixample,41.3920793822,2.17207281931,Private room,46,1,1,2017-01-28,1.0,1,351
4016,16879654,Apartment Ramblas Barcelona center.,101342929,Diego,Eixample,la Dreta de l'Eixample,41.3873118439,2.17038376465,Entire home/apt,55,1,0,,,3,152
4018,7442717,Artnouveau flat in Barcelona center,38888335,Bracha,Eixample,la Dreta de l'Eixample,41.3958790131,2.16418730637,Entire home/apt,80,4,3,2016-08-13,0.17,1,157
4020,1010907,"Single bedroom, center of Barcelona",1692809,Fabrizio,Eixample,la Dreta de l'Eixample,41.3949513138,2.17102391437,Private room,33,1,11,2015-06-01,0.25,1,360
4031,1198074,005596_APARTAMENTO DE 2 DORMITORIOS,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3921322075,2.17295993294,Entire home/apt,200,1,4,2016-08-07,0.35,8,129
4032,17094502,"Sunny and comfortable private room, you'll love it",105563407,Andrea,Eixample,la Dreta de l'Eixample,41.3984946998,2.162323321,Private room,35,2,0,,,1,336
4047,14830780,COMFY&QUIET ROOM IN BARCELONA HOME,6907539,Judy,Eixample,la Dreta de l'Eixample,41.397071553,2.17061320241,Private room,25,20,1,2016-09-30,0.23,4,0
4050,6756103,PISO A ESTRENAR EN EL EIXAMPLE,7637761,Wash,Eixample,la Dreta de l'Eixample,41.395151018,2.17269794315,Entire home/apt,200,4,2,2016-08-28,0.3,5,223
4054,3086069,Habitación exterior balcón y sol!!!,6619814,Bibi,Eixample,la Dreta de l'Eixample,41.3973203732,2.16114239762,Private room,21,4,8,2016-11-26,0.26,3,343
4064,14292795,DOUBLE BEDROOM IN THE CITY CENTER,9588826,Marta,Eixample,la Dreta de l'Eixample,41.3902592478,2.17612773768,Private room,80,7,0,,,7,179
4066,10667487,2 bedrooms 2 bath Central 4 sep bed,1565654,Anne Marie,Eixample,la Dreta de l'Eixample,41.3965654308,2.17035723967,Entire home/apt,800,5,0,,,1,0
4110,16648519,Art-City-Hostel Shared bedroom with 5 beds No.2,107251505,Ole,Eixample,la Dreta de l'Eixample,41.3919117398,2.1628026895,Shared room,14,1,1,2017-01-29,1.0,2,82
4112,8095582,"Quiet, 2 min from Sagrada Familia!",24980628,Betsabé,Eixample,la Dreta de l'Eixample,41.3993002134,2.17420466909,Private room,28,2,31,2016-11-13,1.86,1,280
4119,14592845,cozy flat in eixample. moderniste with terrace.,1690354,Miriam,Eixample,la Dreta de l'Eixample,41.3971579671,2.16949132747,Private room,40,2,0,,,1,364
4128,4752225,CENTRIC SUITE PLAZA CATALUNYA B2,5021580,Francisco,Eixample,la Dreta de l'Eixample,41.3915658339,2.1721934218,Private room,40,3,10,2017-01-10,0.55,21,259
4131,1671787,Super Central Barcelona!,215743,Laura,Eixample,la Dreta de l'Eixample,41.3905337925,2.1767686061,Entire home/apt,96,4,112,2016-11-18,5.08,1,16
4132,3172637,Very confortable room for couples,7834074,Montserrat,Eixample,la Dreta de l'Eixample,41.3910500046,2.17906972361,Private room,30,1,6,2015-08-17,0.2,3,363
4133,4751959,CENTRIC SUITE PLAZA CATALUNYA A1,5021580,Francisco,Eixample,la Dreta de l'Eixample,41.3912773511,2.17160381281,Private room,40,3,2,2016-07-09,0.09,21,284
4153,4751702,Centric Apartmet Plaza Catalunya A2,5021580,Francisco,Eixample,la Dreta de l'Eixample,41.3908448124,2.17150991922,Entire home/apt,65,3,16,2016-12-29,0.79,21,242
4174,6770569,Centric Apartment Picasso,5021580,Francisco,Eixample,l'Antiga Esquerra de l'Eixample,41.3923182903,2.14690438879,Entire home/apt,120,1,7,2016-08-20,0.37,21,100
4179,16305427,Two double rooms in the center of Barcelona,106687491,Celia,Eixample,l'Antiga Esquerra de l'Eixample,41.3860410045,2.16013972324,Private room,22,7,0,,,1,346
4197,16053951,Cozy flat city center with balcony,75919528,Aliaksei,Eixample,l'Antiga Esquerra de l'Eixample,41.3922165211,2.15029388855,Entire home/apt,150,5,2,2017-01-16,1.28,5,70
4200,15714590,Double room with Balcony in the center,3297768,Aymen,Eixample,l'Antiga Esquerra de l'Eixample,41.3908769909,2.15632679138,Private room,45,3,0,,,3,113
4210,15713263,Nice room in classic eixample flat with balcony,3297768,Aymen,Eixample,l'Antiga Esquerra de l'Eixample,41.3913703209,2.15731423439,Private room,25,3,0,,,3,26
4225,16320972,Cozy and nice room in the heart of Barcelona!,3566026,Maxim,Eixample,l'Antiga Esquerra de l'Eixample,41.3831554163,2.15946337133,Private room,15,1,0,,,10,57
4227,14760265,"2 Habitaciones dobles
Baño privado",78306683,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3902046961,2.15195514626,Private room,72,3,1,2016-11-03,0.3,3,150
4247,7024953,"Chick and Stylish apartment, Center",6884508,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3877806505,2.16162814104,Entire home/apt,55,2,21,2017-01-31,1.09,2,306
4249,16184308,Feel Like Home in Barcelona Center,70710719,Heliana,Eixample,l'Antiga Esquerra de l'Eixample,41.3892099981,2.15264727528,Private room,25,5,0,,,1,341
4251,3109814,Spacious 4br Designer Apartment ,4212095,Elio / Wilken,Eixample,l'Antiga Esquerra de l'Eixample,41.3939443396,2.15428878402,Entire home/apt,100,3,95,2017-01-22,2.95,13,62
4258,16952470,Perfect flat close to Mobile World Congress,19491681,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.3875497188,2.15577172468,Entire home/apt,350,2,0,,,1,23
4272,14551597,New flat in the downtown,19552959,Adrian,Eixample,l'Antiga Esquerra de l'Eixample,41.3863004609,2.16328346651,Private room,49,1,11,2016-10-31,1.99,2,249
4274,5976047,PRIV TOILET + Cozy ROOM in city center,665793,Lore,Eixample,l'Antiga Esquerra de l'Eixample,41.390083667,2.16079640961,Private room,80,1,52,2016-10-31,2.7,3,256
4275,13082999,Eixample terrace,72540842,Suites4days,Eixample,l'Antiga Esquerra de l'Eixample,41.3853913631,2.1560206577,Entire home/apt,80,1,0,,,20,294
4282,14550183,AMAZING NEW PENTHOUSE / 2 TERRACES & BEST VIEWS!!!,11125907,Josh,Eixample,l'Antiga Esquerra de l'Eixample,41.388731302,2.16211986055,Entire home/apt,185,2,3,2016-10-19,0.62,1,150
4300,134516,Villarroel Apartment WI-FI ,660096,Nata,Eixample,l'Antiga Esquerra de l'Eixample,41.3858738492,2.15833462916,Entire home/apt,91,3,182,2017-01-22,2.69,1,232
4301,13536560,Downtown Barcelona,77854504,Bruno,Eixample,l'Antiga Esquerra de l'Eixample,41.3908177214,2.14911299444,Private room,45,2,9,2016-08-28,1.26,3,90
4305,11509254,HAB. Doble X DIAS - BCN * PASEO DE ,9807665,Albert,Eixample,l'Antiga Esquerra de l'Eixample,41.3897085856,2.16200300092,Private room,45,1,0,,,19,346
4307,588386,"Gay-friendly, Peaceful & Central 1",2659001,Aaron,Eixample,l'Antiga Esquerra de l'Eixample,41.3867476618,2.16203767355,Private room,20,2,27,2016-11-20,0.49,2,129
4316,7297678,Design Apartment,5043625,Alexander,Eixample,l'Antiga Esquerra de l'Eixample,41.3841971325,2.15788253546,Entire home/apt,85,14,3,2016-10-17,0.19,1,314
4335,3233709,"PISO TURÍSTICO, EIXAMPLE IZQUIERDA",7637761,Wash,Eixample,l'Antiga Esquerra de l'Eixample,41.3873161038,2.1529572593,Entire home/apt,230,4,2,2014-07-02,0.06,5,61
4340,17035614,eixample terrace rooms,99038139,Suites4days,Eixample,l'Antiga Esquerra de l'Eixample,41.3850260827,2.15497051245,Private room,200,5,0,,,15,19
4344,16382170,Sunny double room/living private in center BCN,107308085,Yuri,Eixample,l'Antiga Esquerra de l'Eixample,41.3838095487,2.15728385565,Private room,21,1,0,,,1,365
4368,15852206,Sunny room with terrace in modernist penthouse,10506267,Gaston,Eixample,l'Antiga Esquerra de l'Eixample,41.3928328899,2.15045027071,Private room,50,2,0,,,2,165
4369,2712474,Room at flat with huge terrace,1794604,,Eixample,l'Antiga Esquerra de l'Eixample,41.388047075,2.15846709789,Private room,40,1,7,2015-09-27,0.22,2,365
4372,13427202,Room in the eixample,76553797,Daniel,Eixample,l'Antiga Esquerra de l'Eixample,41.3907697756,2.15195146436,Private room,50,2,0,,,1,87
4385,13598695,Sunny room in the down town,78613807,Nina,Eixample,l'Antiga Esquerra de l'Eixample,41.3939083683,2.14947387473,Private room,35,1,0,,,2,364
4387,15040178,Double bed loft room in the center of Barcelona,50736305,Alicia,Eixample,l'Antiga Esquerra de l'Eixample,41.3896625086,2.15508895623,Private room,30,1,3,2016-11-05,0.79,1,88
4409,14021095,luxury penthouse in a privileged area.,83890201,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3928016213,2.14647472056,Private room,100,1,0,,,1,0
4426,15201537,Cozy room in the heart of Barcelona,85669828,Miguel Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3870785918,2.15738169565,Private room,18,1,22,2016-12-19,4.96,1,344
4435,12527116,"Central, Double Room with Balcony",6884508,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3861918723,2.16142628924,Private room,21,3,12,2017-01-20,1.29,2,334
4437,16442090,4 people room,6624921,Francesco,Eixample,l'Antiga Esquerra de l'Eixample,41.3868722662,2.16169006121,Private room,150,3,0,,,2,0
4442,9387558,Nice room Barcelona center,41313817,Alba,Eixample,l'Antiga Esquerra de l'Eixample,41.3850702524,2.15787300377,Private room,25,2,2,2016-03-28,0.18,1,13
4446,15851365,AMAZING SPACIOUS STUDIO ROOM !!!!,7997062,Debi,Eixample,l'Antiga Esquerra de l'Eixample,41.3931603857,2.15077151933,Private room,25,2,9,2017-01-30,3.29,1,4
4450,16411686,Práctica habitación doble privada en Eixample,107539865,Josefina,Eixample,l'Antiga Esquerra de l'Eixample,41.390078087,2.15462461521,Private room,24,1,1,2017-01-02,0.75,1,179
4456,5821029,Feel at home with a young family,785759,Juliana,Eixample,l'Antiga Esquerra de l'Eixample,41.3937609868,2.1504242034,Private room,60,4,8,2016-08-19,0.4,2,20
4466,1866813,Eixample center apartment Barcelona,8110619,Alex,Eixample,l'Antiga Esquerra de l'Eixample,41.3861489889,2.1603290804,Entire home/apt,69,4,1,2016-07-17,0.14,4,31
4500,15099190,Huge triple bedroom in the center of Barcelona!,30752078,,Eixample,l'Antiga Esquerra de l'Eixample,41.3918992739,2.15738532586,Private room,47,1,4,2016-10-30,,1,179
4526,3497849,Central double room,6506637,Nil,Eixample,l'Antiga Esquerra de l'Eixample,41.3904212974,2.15025720153,Private room,26,2,120,2017-01-21,3.85,1,6
4533,13393081,"Habitación doble, centrica muy luminosa.",1868541,María Belén,Eixample,l'Antiga Esquerra de l'Eixample,41.3858852104,2.15954042494,Private room,40,3,4,2016-08-31,0.53,2,256
4561,1516580,"CENTRAL,SUNNY IN EIXAMPLE BOUTIQUES",2922864,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.3912859135,2.14591045641,Entire home/apt,80,3,5,2015-09-27,0.12,4,299
4562,16190942,CENTRAL TWO FLOOR APT. WITH TERRACE,37997186,Turid Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3852947832,2.16139242249,Entire home/apt,148,3,0,,,1,17
4597,4831372,Comfortable Guest Room for Two ,17630744,Sandra,Eixample,l'Antiga Esquerra de l'Eixample,41.3916241501,2.15086176616,Private room,40,1,7,2016-02-01,0.38,2,365
4600,5427997,Eixample sunny double BnB,2808176,Alejandro & Joan,Eixample,l'Antiga Esquerra de l'Eixample,41.3871845842,2.15767372077,Private room,40,3,66,2016-12-12,2.79,1,51
4603,5382815,Our beautiful modernist apartment!,465111,Anais,Eixample,l'Antiga Esquerra de l'Eixample,41.3928979413,2.15569985316,Entire home/apt,180,3,4,2016-06-29,0.17,1,362
4615,4574521,piso nuevo & new flat ,23712348,Jiahuan,Eixample,l'Antiga Esquerra de l'Eixample,41.3925756222,2.15361319917,Private room,80,1,0,,,1,364
4636,12110885,**Room close to Plaza Universidad**,6766234,Sophie,Eixample,l'Antiga Esquerra de l'Eixample,41.3888361755,2.16006043458,Private room,40,3,34,2017-01-30,3.38,2,45
4638,7522162,Nestled in the Modernist district ,39415792,Joan,Eixample,l'Antiga Esquerra de l'Eixample,41.3862349118,2.15679725741,Entire home/apt,190,1,1,2016-01-03,0.07,3,360
4641,2775351,Room + Private Bathroom in Center!,2282163,Nikki,Eixample,l'Antiga Esquerra de l'Eixample,41.3868756026,2.16215370681,Private room,45,2,48,2015-07-23,1.4,1,356
4645,9783450,Sweet Home Bcn,42355219,Dahiana,Eixample,l'Antiga Esquerra de l'Eixample,41.3913094081,2.14702313329,Entire home/apt,100,2,25,2017-01-04,1.73,2,330
4663,15713525,Nice room in classic eixample flat with balcony,3297768,Aymen,Eixample,l'Antiga Esquerra de l'Eixample,41.3917907648,2.15716234371,Private room,25,3,1,2016-12-28,0.32,3,70
4674,1655615,Centric gorgeous Apartment for rent,8777357,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3908176982,2.15881062291,Entire home/apt,90,3,5,2017-01-03,0.13,1,2
4691,934031,"Family friendly, Central & Bright",2659001,Aaron,Eixample,l'Antiga Esquerra de l'Eixample,41.3888178487,2.16044778289,Entire home/apt,60,3,136,2016-10-21,2.88,2,220
