,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
3276,14070347,THE PERFECT LOCATION,5002759,Daniel,Eixample,la Dreta de l'Eixample,41.3910063437,2.17407017451,Entire home/apt,99,2,1,2016-09-04,0.14,1,126,erased
3278,14006318,HABITACIÓN INDIVIDUAL EN CENTRO APTO/PISCINA,6976046,Albert,Eixample,la Dreta de l'Eixample,41.3915480664,2.17044002163,Private room,29,1,0,,,4,365,erased
3279,9418780,710 House,48834656,Emilio,Eixample,la Dreta de l'Eixample,41.3999315125,2.16591661816,Private room,50,1,1,2016-05-29,0.1,1,358,erased
3297,6204594,Modernt på Paseo de Gracia (PG3),27954529,Anders,Eixample,la Dreta de l'Eixample,41.3966228604,2.15978889778,Entire home/apt,89,2,35,2017-04-06,1.56,11,18,erased
3342,630810,Paseo de Gracia 5 Estrellas · 11 ·,396363,Oscar And Diego,Eixample,la Dreta de l'Eixample,41.39553828,2.16419320791,Entire home/apt,159,2,21,2015-11-27,0.4,65,298,erased
3376,4168956,Nice double room in Barcelona Center,4101729,Marian & Joan,Eixample,la Dreta de l'Eixample,41.3976220824,2.17415517086,Private room,60,1,1,2016-05-25,0.09,1,358,erased
3377,13540495,Cozy apartment in Center of Barcelona,53924835,Cristina,Eixample,la Dreta de l'Eixample,41.3949575858,2.17558556049,Entire home/apt,130,3,4,2016-10-04,0.5,1,70,erased
3403,17863739,Homey Room at Eixample!,24112000,Chic & Cheap,Eixample,la Dreta de l'Eixample,41.3946124898,2.16711089965,Private room,30,2,0,,,5,0,erased
3422,16092092,Spatious and Central 3bedroom flat,103204902,Danny-,Eixample,la Dreta de l'Eixample,41.3918099942,2.17352888505,Entire home/apt,150,5,0,,,2,89,erased
3427,11504431,cosy double room in city center,6702535,Alice,Eixample,la Dreta de l'Eixample,41.3941467746,2.17543099071,Private room,50,2,9,2016-07-14,0.77,1,165,erased
3428,5081874,4 BED+8 PEOPLE+TERRACE+CITY CENTER,5314041,Claudia,Eixample,la Dreta de l'Eixample,41.394029945,2.17226392019,Entire home/apt,270,4,5,2016-08-14,0.21,12,62,erased
3432,16879811,Very Center of Gracia Street.,20631484,Cisco,Eixample,la Dreta de l'Eixample,41.3917975507,2.16554207024,Entire home/apt,65,5,1,2017-04-04,1.0,1,8,erased
3435,757818,"3F - FANTASTIC, FRIENDLY, & FUN",2528474,Nugz,Eixample,la Dreta de l'Eixample,41.3863211702,2.16503399623,Private room,28,1,28,2017-03-03,0.52,2,168,erased
3456,11376323,Habitación doble en completo apto.centro y piscina,6976046,Albert,Eixample,la Dreta de l'Eixample,41.3914737813,2.16841439903,Private room,42,1,0,,,4,362,erased
3522,17528966,Flat with terrace for 6 persons,118868408,Pablo,Eixample,la Dreta de l'Eixample,41.3943946209,2.17094888932,Private room,186,7,0,,,1,351,erased
3523,16688770,SUNNY BEDROOM with balcony VERY CENTRIC,29648516,Sweethome,Eixample,la Dreta de l'Eixample,41.3891654813,2.1748574358,Private room,27,1,4,2017-03-21,1.9,3,307,erased
3530,17989533,Apartamento cerca del Centro,123590432,Andreas,Eixample,la Dreta de l'Eixample,41.3877259758,2.16740603773,Entire home/apt,280,4,0,,,1,359,erased
3539,18052390,Habitación individual precioso piso Eixample Dreta,51420258,Aida,Eixample,la Dreta de l'Eixample,41.3923341842,2.17707247913,Private room,35,1,1,2017-04-06,1.0,1,97,erased
3556,18051604,Large aparment & Perfect Location,124229685,Pau,Eixample,la Dreta de l'Eixample,41.395077684,2.16451866534,Entire home/apt,70,2,0,,,1,119,erased
3566,17987116,Quadruple Room Close Casa Battlo!,8557414,Amparo,Eixample,la Dreta de l'Eixample,41.3910734075,2.16756242053,Private room,125,2,0,,,9,231,erased
3584,3226863,Bailén Garden Barcelona,396363,Oscar And Diego,Eixample,la Dreta de l'Eixample,41.3965508664,2.1714551191,Entire home/apt,115,2,1,2015-09-21,0.05,65,266,erased
3598,7235779,"Double Bed, Central, Separate Bath",37878700,Philipp,Eixample,la Dreta de l'Eixample,41.3938519364,2.16301270679,Private room,55,1,0,,,2,0,erased
3627,10906002,Awesome apartment - city center,19516297,Carlos,Eixample,la Dreta de l'Eixample,41.3869943106,2.16595203009,Entire home/apt,300,2,0,,,1,198,erased
3653,6774993,"Room in clean,centric & sunny flat",2615653,Carlota,Eixample,la Dreta de l'Eixample,41.3872401883,2.16610461284,Private room,27,14,1,2016-07-30,0.12,3,365,erased
3658,17495561,NEW HOME PICASSO - Plaza Molina,118240508,Cristian,Eixample,la Dreta de l'Eixample,41.3942460313,2.1624426962,Entire home/apt,99,1,0,,,2,34,erased
3663,17821926,La Pedrera Paseo de Gracia II (pg22),396363,Oscar And Diego,Eixample,la Dreta de l'Eixample,41.3936932814,2.16430689066,Entire home/apt,250,2,0,,,65,290,erased
3732,13259018,Lindo piso céntrico,74623239,Nico,Eixample,la Dreta de l'Eixample,41.3943832349,2.16617966425,Shared room,35,1,2,2016-08-01,0.2,1,365,erased
3737,975323,Double room with shared bathroom,5314041,Claudia,Eixample,la Dreta de l'Eixample,41.3923225195,2.17230104938,Private room,60,3,1,2017-01-01,0.31,12,38,erased
3761,10023778,Sunny terrace Passeig de Gracia,2262273,Emilia,Eixample,la Dreta de l'Eixample,41.3964643968,2.1627787131,Entire home/apt,165,5,0,,,2,365,erased
3786,6050419, DISFRUTE cerca del famoso GAUDY. ALQUILER DE LA HABITACIÓN ,1318630,Olga,Eixample,la Dreta de l'Eixample,41.3911185819,2.16261903917,Private room,40,2,6,2017-03-11,0.28,4,356,erased
3793,4606703,Bright penthouse with terrace,7199745,Jeremy,Eixample,la Dreta de l'Eixample,41.3976332576,2.16271061131,Entire home/apt,60,1,32,2016-09-04,1.26,1,0,erased
3807,10174777,Big central apartment with terrace,48131122,Adelaine,Eixample,la Dreta de l'Eixample,41.3950577226,2.17021402682,Entire home/apt,250,3,32,2017-04-02,2.25,9,328,erased
3809,1786001,Renovated flat-18th Core Barcelona,2125106,Isaac,Eixample,la Dreta de l'Eixample,41.3911634057,2.16558102166,Entire home/apt,89,1,97,2017-03-20,2.3,2,41,erased
3812,2307413,Single room,3528042,Frank,Eixample,la Dreta de l'Eixample,41.401232889,2.16892524514,Private room,40,2,0,,,1,63,erased
3841,15023714,Beautiful room near Plaza de Cataluña City Center,13132497,Celine,Eixample,la Dreta de l'Eixample,41.3876897799,2.16861835006,Private room,52,2,1,2017-03-02,0.79,1,86,erased
3884,9713281,Double Room near Sagrada Familia,34400839,Henry,Eixample,la Dreta de l'Eixample,41.3981586612,2.17471615231,Private room,40,3,0,,,1,364,erased
3922,14175273,ROOM WITH GOOD BED IN CENTRIC BCN AND SWIM.POOL,6976046,Albert,Eixample,la Dreta de l'Eixample,41.3925795049,2.17051927885,Private room,45,1,2,2016-09-27,0.3,4,365,erased
3937,4600115,Luxury holiday flat Sagrada Familia,9212889,Abdel,Eixample,la Dreta de l'Eixample,41.3997374642,2.17270255925,Entire home/apt,160,3,16,2017-03-02,0.59,2,3,erased
3953,2579753,HABITACIÓN EN ALQUILER VERDAGUER,13212479,Aroa,Eixample,la Dreta de l'Eixample,41.3992027538,2.16635826063,Private room,25,1,7,2016-01-02,0.2,1,290,erased
3974,6825957,Central Double room in a Huge flat,1604485,Karla,Eixample,la Dreta de l'Eixample,41.3938973133,2.17154816437,Private room,31,2,8,2016-08-01,0.38,2,336,erased
4015,8395613,rent an apartment (two rooms and 2 bathroom),19817645,Ruben,Eixample,la Dreta de l'Eixample,41.395240533,2.16671906519,Entire home/apt,200,3,5,2017-03-04,0.32,1,0,erased
4038,4659052,80sqm of charm&light! Feel at home!,6226710,Aida,Eixample,la Dreta de l'Eixample,41.3993507977,2.16447515984,Private room,70,3,2,2015-08-21,0.1,2,306,erased
4046,17324277,Habitación doble en Barcelona Centro!,19265051,Diego,Eixample,la Dreta de l'Eixample,41.3889321857,2.17288938452,Private room,50,1,0,,,1,101,erased
4061,14355357,Cosy double room/private bathroom,11246809,Rocio,Eixample,la Dreta de l'Eixample,41.3944574781,2.15668834088,Private room,86,1,3,2016-10-04,0.38,4,356,erased
4093,17960646,Big & Beautiful EN-SUITE Room in the CENTER,39532802,Sofie,Eixample,la Dreta de l'Eixample,41.399612472,2.17346905986,Private room,100,1,1,2017-04-02,1.0,1,68,erased
4097,14421283,Cómodo espacio en el corazón de BCN,31874334,Paloma,Eixample,la Dreta de l'Eixample,41.3952676391,2.15533360503,Entire home/apt,72,3,2,2016-09-26,0.27,1,20,erased
4101,15992067,Suite double bedroom in the Center,11246809,Rocio,Eixample,la Dreta de l'Eixample,41.3945472622,2.15806476685,Private room,86,1,0,,,4,180,erased
4104,15402143,Light and big room in the very centre of Barcelona,78031202,Ondina,Eixample,la Dreta de l'Eixample,41.3956828213,2.16578602881,Private room,50,3,1,2016-10-12,0.17,1,90,erased
4125,5964344,Flat with private terrace towards Paseo de Gracia,27954529,Anders,Eixample,la Dreta de l'Eixample,41.3970653351,2.16104589826,Entire home/apt,99,2,46,2017-04-04,2.0,11,10,erased
4126,11600349,Centro BCN con terraza y gimnasio,33705396,Sergio,Eixample,la Dreta de l'Eixample,41.3942540266,2.15800309132,Private room,90,1,1,2016-05-29,0.1,1,364,erased
4145,12279670,Newly renovated room in the heart of Eixample,12528586,Yaz,Eixample,la Dreta de l'Eixample,41.3918997784,2.17611116507,Private room,70,1,4,2016-08-07,0.38,1,26,erased
4161,15229346,lit room overlooking the Sagrada Familia,3632916,Lore,Eixample,la Dreta de l'Eixample,41.4005029475,2.1707674514,Private room,25,6,0,,,1,33,erased
4163,17391936,Big and sunny exterior room in the center,15595056,Chiara,Eixample,la Dreta de l'Eixample,41.3890831883,2.16336119197,Private room,39,3,3,2017-04-02,2.0,1,79,erased
4185,17521074,Centric Apartment Casa Batllo,116479040,Francisco,Eixample,la Dreta de l'Eixample,41.3939021123,2.16512265383,Entire home/apt,81,3,0,,,6,245,erased
4186,7625024,"Sunny&Central Flat, Paseo de Gracia",33644849,María,Eixample,la Dreta de l'Eixample,41.3944704642,2.16264425217,Entire home/apt,99,2,68,2017-03-21,3.4,5,97,erased
4192,1071294,NICE BARCELONA!!!  Near Gaudi!,1318630,Olga,Eixample,la Dreta de l'Eixample,41.391259987,2.16137200044,Private room,40,2,14,2016-06-24,0.4,4,356,erased
4196,4151480,Huge&sunny room filled with love :),2615653,Carlota,Eixample,la Dreta de l'Eixample,41.3875056831,2.16615137729,Private room,27,14,2,2016-08-12,0.12,3,365,erased
4200,1398717,Barcelona Center Cozy Retreat,7554448,Lenxo,Eixample,la Dreta de l'Eixample,41.3905560596,2.17327143802,Private room,59,3,53,2016-09-02,1.19,2,289,erased
4222,17616381,Moderno Apartamento centro de BCN,12482359,Chic Renting,Eixample,l'Antiga Esquerra de l'Eixample,41.3883023251,2.1578808191,Entire home/apt,90,7,0,,,2,322,erased
4247,3789251,Habitación grande y céntrica,19447759,Graciela,Eixample,l'Antiga Esquerra de l'Eixample,41.3888516856,2.15939784933,Private room,45,3,52,2016-11-20,1.62,1,42,erased
4259,811657,Centrical and Cosy Room ,4268119,Kathy,Eixample,l'Antiga Esquerra de l'Eixample,41.3831998749,2.15949600077,Private room,23,3,6,2017-03-27,0.29,1,158,erased
4261,18083705,Huge bedroom in Center with Terrace,17192935,Carlos & Nikki,Eixample,l'Antiga Esquerra de l'Eixample,41.3837672582,2.15811726673,Private room,42,5,0,,,4,85,erased
4288,14610519,SUPER HABITACIÓN EN EIXAMPLE,36416821,Fabrizio E Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.3896280273,2.15708765848,Private room,45,2,34,2017-04-02,4.74,7,351,erased
4291,16171522,Cosy Room in Urgell,3185203,Glory,Eixample,l'Antiga Esquerra de l'Eixample,41.3843829654,2.15739644372,Private room,18,2,9,2017-03-15,2.62,1,4,erased
4296,14611465,Room in the Modern Flat center BCN,36416821,Fabrizio E Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.390174031,2.15604392933,Private room,35,2,31,2017-03-31,4.03,7,332,erased
4302,13344119,Habitación tipo loft  con terraza.,59963910,Adri & Samu,Eixample,l'Antiga Esquerra de l'Eixample,41.385879893,2.16065100252,Private room,37,3,21,2016-12-27,2.25,1,124,erased
4303,3507612,Lovely Room in Center with Terrace.,17192935,Carlos & Nikki,Eixample,l'Antiga Esquerra de l'Eixample,41.3848490359,2.16006779147,Private room,48,1,15,2016-09-27,0.45,4,99,erased
4306,17884394,"Bright Double Room en Eixample, central",27176800,Raffael,Eixample,l'Antiga Esquerra de l'Eixample,41.3868865666,2.1558957089,Private room,29,14,0,,,1,12,erased
4323,17430470,Sunny flat near Diagonal,71342790,Mikhail,Eixample,l'Antiga Esquerra de l'Eixample,41.392558504,2.15104654291,Entire home/apt,200,5,3,2017-03-22,2.57,3,33,erased
4327,14146263,Habitación en el centro de Barcelona.,39791721,Laia,Eixample,l'Antiga Esquerra de l'Eixample,41.3850022939,2.15877347588,Private room,45,2,2,2016-09-27,0.25,1,216,erased
4332,18012071,"100m2 Designer Loft with a terrace, very central",2897457,Daria,Eixample,l'Antiga Esquerra de l'Eixample,41.3869496688,2.15936700218,Entire home/apt,150,1,0,,,1,100,erased
4339,11051917,Gaudi Superior Residence 4,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3891046347,2.16269980303,Entire home/apt,60,1,7,2017-01-12,0.51,6,301,erased
4349,12527116,"Central, Double Room with Balcony",6884508,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3866186537,2.16340394578,Private room,21,6,15,2017-03-30,1.34,2,112,erased
4366,4949743,Gaudi Residence 1,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3880717361,2.16351666242,Entire home/apt,99,1,7,2015-10-09,0.27,6,291,erased
4375,16284263,Semi piso 2 habitaciones  CENTRO BCN,105689192,Barcelona Live,Eixample,l'Antiga Esquerra de l'Eixample,41.3868323928,2.16376767872,Entire home/apt,130,5,0,,,3,4,erased
4398,17827634,Beautiful flat in the center of Barcelona!,40770573,Clementina,Eixample,l'Antiga Esquerra de l'Eixample,41.384703578,2.15819643078,Entire home/apt,250,2,0,,,2,16,erased
4431,13782095,Huge spacious central double floor studio in BCN,80928415,Julian,Eixample,l'Antiga Esquerra de l'Eixample,41.3855242199,2.15790147767,Entire home/apt,60,1,6,2017-02-02,1.09,1,0,erased
4432,11884463,Amazing well located flat,8886800,Eric,Eixample,l'Antiga Esquerra de l'Eixample,41.3926293424,2.15370719731,Shared room,60,1,0,,,1,359,erased
4438,977491,Bed&Breakfast near Paseo de Gracia,5348628,Cristina,Eixample,l'Antiga Esquerra de l'Eixample,41.3907186139,2.15700917746,Private room,125,1,2,2016-10-10,0.19,2,360,erased
4458,1028846,DON'T MISS IT ...A GEM IN BARCELONA,1701739,Maïa,Eixample,l'Antiga Esquerra de l'Eixample,41.3879989538,2.16303037414,Private room,30,2,68,2017-04-02,1.4,1,270,erased
4468,980139,Amazing  flat  Gay Friendly! ,1703659,Jerome,Eixample,l'Antiga Esquerra de l'Eixample,41.3852345915,2.16169871318,Entire home/apt,400,3,51,2016-10-03,1.04,1,364,erased
4470,13235172,Private Room in Barcelona eixample,2307388,Pablo,Eixample,l'Antiga Esquerra de l'Eixample,41.3890583138,2.15660776376,Private room,29,2,0,,,3,0,erased
4477,14611371,Habitación con baño privado,36416821,Fabrizio E Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.3893302409,2.15709132597,Private room,45,2,27,2017-04-01,3.54,7,330,erased
4498,977487,Room with private bath in B&B near to Paseo Gracia,5348628,Cristina,Eixample,l'Antiga Esquerra de l'Eixample,41.3922406725,2.15848922374,Private room,110,1,2,2016-06-20,0.08,2,325,erased
4517,15719598,Habitación Doble/Double Room,93516510,Christian,Eixample,l'Antiga Esquerra de l'Eixample,41.3870625112,2.16262224,Private room,60,1,0,,,1,363,erased
4531,4957651,Gaudi Residence 2,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38899305,2.16158814732,Entire home/apt,120,1,4,2016-05-27,0.17,6,287,erased
4545,3716023,Big Room in Center. Wifi + Terrace.,17192935,Carlos & Nikki,Eixample,l'Antiga Esquerra de l'Eixample,41.3844553575,2.1593962763,Private room,42,6,9,2016-09-20,0.28,4,99,erased
4549,6805823,Lujoso apartamento para 8 personas     HUTB-008105,35625486,Romà,Eixample,l'Antiga Esquerra de l'Eixample,41.3948029191,2.15314195885,Entire home/apt,295,4,2,2016-07-18,0.2,6,334,erased
4554,16960134,Cozy apartment near the city center,113404496,Bernat,Eixample,l'Antiga Esquerra de l'Eixample,41.3861483901,2.15494176627,Entire home/apt,80,2,4,2017-04-03,2.45,1,276,erased
4557,9751048,"Double, bright and comfortable room",2804421,Karen,Eixample,l'Antiga Esquerra de l'Eixample,41.3906029562,2.14553450333,Private room,30,1,6,2016-11-23,0.43,1,6,erased
4558,13945319,CozyRoom!few steps away casa Battló,3859850,Cilia+Cris+Holly,Eixample,l'Antiga Esquerra de l'Eixample,41.3892899116,2.16192532249,Private room,45,1,2,2016-08-13,0.23,2,338,erased
4560,5821029,Feel at home with a young family,785759,Juliana,Eixample,l'Antiga Esquerra de l'Eixample,41.3927586226,2.15049129103,Private room,60,4,11,2017-04-02,0.5,1,58,erased
4563,9359881,***STUDIO CITY CENTRE BARCELONA***,48570844,Maura,Eixample,l'Antiga Esquerra de l'Eixample,41.3829003462,2.15892726197,Entire home/apt,50,3,49,2017-03-23,2.91,1,249,erased
4580,1232290,Unique and sunny apartment in central BCN!,134897,Adrian,Eixample,l'Antiga Esquerra de l'Eixample,41.3847991933,2.16114469972,Private room,80,1,3,2016-06-23,0.14,1,365,erased
4587,15908696,Super location 1bedroom flat with terrace,103204902,Danny-,Eixample,l'Antiga Esquerra de l'Eixample,41.3877798637,2.16060087139,Entire home/apt,60,31,2,2017-03-04,0.42,2,0,erased
4590,10075782,"Habitación céntrica doble, exterior con balcón.",50972303,Miguel,Eixample,l'Antiga Esquerra de l'Eixample,41.3934056973,2.15455812006,Private room,40,1,0,,,1,364,erased
4593,17351328,Double Room in a cozy flat w/ shared Living Room,117238644,Fidias,Eixample,l'Antiga Esquerra de l'Eixample,41.3896524444,2.15027474768,Private room,38,4,1,2017-03-06,0.88,1,65,erased
4613,572580,Gran Vía centro Barcelona Pequeño A,396363,Oscar And Diego,Eixample,l'Antiga Esquerra de l'Eixample,41.3847346847,2.16130322949,Entire home/apt,146,2,10,2013-07-22,0.18,65,292,erased
4614,11712721,Студия в сердце Барселоны,21726537,Nadi,Eixample,l'Antiga Esquerra de l'Eixample,41.3892503086,2.16071338122,Entire home/apt,70,1,7,2016-07-27,0.56,2,0,erased
4628,3715198,"Hola! Lovely Flat, Amazing location",4254490,Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.3859296725,2.16142528498,Private room,35,2,21,2017-03-14,0.68,1,147,erased
4644,16643317,Habitación de matrimonio cómoda y acogedora,52520453,Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.3917775213,2.15452761687,Private room,30,3,0,,,1,97,erased
4645,17474598,Habitación tipo loft con terraza .,78306683,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3867057951,2.15881291491,Private room,39,1,0,,,4,311,erased
4662,13738585,Cozy apartment in L'Eixample,47497791,Carlota,Eixample,l'Antiga Esquerra de l'Eixample,41.3938457915,2.15188440324,Private room,43,1,1,2016-08-19,0.13,1,311,erased
4668,14002394,NEW Central Barcelona City Center 6 pax. apartment,3972936,Willem,Eixample,l'Antiga Esquerra de l'Eixample,41.3863271754,2.16214741217,Entire home/apt,100,31,27,2017-04-02,3.46,26,190,erased
4691,17275916,Confortable  habitación en el centro de Barcelona,116458023,Eva,Eixample,l'Antiga Esquerra de l'Eixample,41.3933666044,2.15249567829,Private room,28,2,0,,,1,84,erased
4705,8229940,BIG SHINY ROOM CITY-CENTER,43399128,André,Eixample,l'Antiga Esquerra de l'Eixample,41.3874124518,2.16024186021,Private room,54,2,33,2017-04-06,1.86,2,134,erased
4711,12029647,Suite DoubleBedroom(Balcony & Bath),11246809,Rocio,Eixample,l'Antiga Esquerra de l'Eixample,41.3920964864,2.15477498822,Private room,86,1,4,2016-08-07,0.34,4,364,erased
4713,17468995,Private room,74457245,Laura,Eixample,l'Antiga Esquerra de l'Eixample,41.3870332822,2.15655021753,Private room,22,1,1,2017-03-02,0.79,1,342,erased
4714,14587162,DOUBLE NICE ROOM!,26613490,Martin,Eixample,l'Antiga Esquerra de l'Eixample,41.3891945515,2.15453551519,Private room,45,5,2,2017-03-03,0.37,2,365,erased
4734,15698093,Bright and modern 3-BR apartment in Eixample,5081592,C,Eixample,l'Antiga Esquerra de l'Eixample,41.3879675423,2.15822912385,Entire home/apt,147,3,0,,,4,123,erased
4738,10982051,Double Room in an Amazing location !,56978543,Mika,Eixample,l'Antiga Esquerra de l'Eixample,41.391642658,2.15609384309,Private room,45,2,0,,,1,365,erased
4749,5866660,Soleada habitacion doble BCN centro,3859850,Cilia+Cris+Holly,Eixample,l'Antiga Esquerra de l'Eixample,41.3892917998,2.16120786513,Private room,38,1,18,2016-09-06,0.76,2,308,erased
4751,951364,Barcelona Aribau NEW near Gracia,396363,Oscar And Diego,Eixample,l'Antiga Esquerra de l'Eixample,41.3921721215,2.15435409291,Entire home/apt,90,2,4,2016-06-20,0.09,65,241,erased
4760,13271636,"Cozy double room in San Antoni, Heart of Barcelona",74775282,Thai,Eixample,l'Antiga Esquerra de l'Eixample,41.3843316225,2.15916256763,Private room,39,1,4,2017-01-04,0.52,1,20,erased
4772,13073583,BEAUTIFUL CITY CENTER,23377306,Celia,Eixample,l'Antiga Esquerra de l'Eixample,41.3852922602,2.15709644514,Entire home/apt,130,3,3,2017-01-02,0.36,10,0,erased
4787,3045304,Near Rambla Catalunya con terrace,3689753,Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.3914506316,2.15380160493,Entire home/apt,130,15,9,2016-08-22,0.82,3,344,erased
4804,17325940,Cozy room with balcony,21553158,Sesh Eng,Eixample,l'Antiga Esquerra de l'Eixample,41.3888554533,2.15247817801,Private room,27,2,3,2017-03-29,1.91,1,5,erased
4820,6842615,Lujoso Atico centro de Barcelona       HUTB-010214,35625486,Romà,Eixample,l'Antiga Esquerra de l'Eixample,41.3920540738,2.15220201082,Entire home/apt,220,1,1,2016-07-09,0.11,6,358,erased
4851,2973829,QUIET FLAT IN CENTRAL POSH AREA,15170587,Kelly,Eixample,l'Antiga Esquerra de l'Eixample,41.3878496446,2.1615826789,Private room,45,2,12,2016-10-16,0.36,1,76,erased
4858,8999630,Gaudi Superior Residence 3,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3886587831,2.16339249491,Entire home/apt,99,1,5,2017-01-30,0.51,6,306,erased
4904,16404803,Luxury apt to share or whole in the best area -20%,107474443,Chic In,Eixample,l'Antiga Esquerra de l'Eixample,41.3901030713,2.15789635304,Entire home/apt,45,1,3,2017-01-31,0.9,3,0,erased
4990,17380580,Luxury double room in the best area of Barcelona,58000136,Florencia,Eixample,l'Antiga Esquerra de l'Eixample,41.3862203585,2.15661480646,Private room,45,2,0,,,2,3,erased
4993,17969933,"Double bed 1'50, balcony & hall",86490946,Marco,Eixample,l'Antiga Esquerra de l'Eixample,41.3874481011,2.16294251,Private room,42,2,0,,,2,4,erased
4999,11153910,SPACIOUS RAMBLA CATALUÑA,23377306,Celia,Eixample,l'Antiga Esquerra de l'Eixample,41.3919343325,2.15254514577,Entire home/apt,120,3,1,2016-05-17,0.09,10,31,erased
5036,18096893,xindouyuan,124649483,Tlrm,Eixample,l'Antiga Esquerra de l'Eixample,41.3869213174,2.16398684862,Shared room,50,1,0,,,1,364,erased
5037,16130777,Big room with double bed in the center of Eixample,20359963,Sergio,Eixample,l'Antiga Esquerra de l'Eixample,41.3910778071,2.15242507726,Private room,69,1,0,,,1,152,erased
5046,18097749,jingyugeluo,124657377,Wsd,Eixample,l'Antiga Esquerra de l'Eixample,41.3871462141,2.16050626882,Shared room,49,1,0,,,1,360,erased
5050,1712975,Enjoy the real Barcelona ,9034531,Claudia,Eixample,l'Antiga Esquerra de l'Eixample,41.3889809411,2.15674038489,Private room,55,2,0,,,1,365,erased
5057,18094928,Experience Bcn from the heart,99178741,Juan,Eixample,l'Antiga Esquerra de l'Eixample,41.3861051736,2.15731484189,Entire home/apt,187,1,0,,,3,365,erased
5074,18097671,huiguyangguan,124656902,Eed,Eixample,l'Antiga Esquerra de l'Eixample,41.3844637995,2.16031781954,Shared room,50,1,0,,,1,364,erased
5081,18066914,Barcelona Apartment,41128897,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.3924686884,2.15701294756,Entire home/apt,110,3,0,,,1,77,erased
5102,17924804,HABITACION SENCILLA CON ENCANTO,122898975,Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.3927212857,2.14930067843,Private room,33,2,0,,,1,103,erased
5104,18088606,private luxury room in the eixample,91864847,Elle,Eixample,l'Antiga Esquerra de l'Eixample,41.3855901733,2.1592547583,Private room,44,2,0,,,2,89,erased
5108,9310005,Eixample 4Bdr Lux Apartment,48131122,Adelaine,Eixample,l'Antiga Esquerra de l'Eixample,41.3859711602,2.16096954383,Entire home/apt,156,3,7,2016-11-02,0.51,9,307,erased
5132,17435149,Nice bedroom !,9659674,Leticia,Eixample,l'Antiga Esquerra de l'Eixample,41.3883106402,2.15886769934,Private room,59,2,0,,,1,42,erased
5138,14090833,Habitación en Piso Eixample,19039573,Raul,Eixample,l'Antiga Esquerra de l'Eixample,41.3910177312,2.1490599234,Private room,22,1,0,,,1,91,erased
5159,17822635,Big Granvia Apartment,396363,Oscar And Diego,Eixample,l'Antiga Esquerra de l'Eixample,41.3830267498,2.15946057826,Entire home/apt,275,2,0,,,65,311,erased
5166,15751162,PRIVATE LUXURY ROOM IN THE EIXAMPLE,91864847,Elle,Eixample,l'Antiga Esquerra de l'Eixample,41.3863359592,2.15959347302,Private room,44,2,0,,,2,360,erased
5175,13477919,Big Independent & Enlighted Room in Left Eixample.,77145170,Su,Eixample,la Nova Esquerra de l'Eixample,41.3821711398,2.14994505462,Private room,28,1,18,2017-01-21,1.89,1,97,erased
5205,17296719,Habitación centro de BCN,101726893,Alba,Eixample,la Nova Esquerra de l'Eixample,41.3841215832,2.15557644172,Private room,49,1,2,2017-04-03,2.0,1,354,erased
5209,14209841,Double private room,23865942,Curro,Eixample,la Nova Esquerra de l'Eixample,41.3821030437,2.15033941816,Private room,28,2,3,2016-08-19,0.37,2,29,erased
5227,13557591,Habitación doble privada en piso céntrico.,73758242,Agustín,Eixample,la Nova Esquerra de l'Eixample,41.3826855673,2.1484302357,Private room,40,2,3,2016-08-10,0.32,3,0,erased
5231,14573020,Double large room,23865942,Curro,Eixample,la Nova Esquerra de l'Eixample,41.3819601749,2.15132314273,Private room,30,2,3,2017-01-02,0.39,2,44,erased
5257,15187915,Ref1147 AB Eixample Izquierdo Consell de Cent,4459553,Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3788496769,2.15118699778,Entire home/apt,500,3,0,,,49,329,erased
5258,17802151,Piso céntrico. 200mts plaza españa,10224520,Leila,Eixample,la Nova Esquerra de l'Eixample,41.3791387852,2.14497606779,Entire home/apt,100,3,0,,,1,45,erased
5265,17953069,2 - Habitación doble a lado de Sants Station,122804010,Guoping,Eixample,la Nova Esquerra de l'Eixample,41.380568302,2.14469847655,Private room,50,2,0,,,2,360,erased
