,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
2796,17471176,"Gran Via Home II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3920428225,2.17273795322,Entire home/apt,80,1,1,2017-05-22,0.65,122,302,erased
2797,17471173,"Gran Via Home I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3932701227,2.17339674843,Entire home/apt,80,1,2,2017-06-03,0.98,122,298,erased
2800,18453005,PISO NUEVO EN PASEO SANT JOAN.,118782525,Walter,Eixample,la Dreta de l'Eixample,41.3946549476,2.17171854823,Entire home/apt,161,4,0,,,8,9,erased
2801,19565713,Paseo de Gracia / Rossello Apartment Barcelona,137451481,Hector,Eixample,la Dreta de l'Eixample,41.395581355,2.16010488803,Entire home/apt,200,2,0,,,1,335,erased
2814,15420865,Arc de Triumf - al Centro de Barcelona!,98822537,Gayane,Eixample,la Dreta de l'Eixample,41.389808027,2.17685503169,Private room,25,1,2,2017-03-12,0.48,2,270,erased
2823,19629561,Double room next to the Pedrera,138106782,Juan & Alex,Eixample,la Dreta de l'Eixample,41.3949760945,2.16103654008,Private room,75,3,0,,,1,359,erased
2827,14192299,habitación junto a sagrada fmilia,50928708,Gus,Eixample,la Dreta de l'Eixample,41.3985704231,2.17332866786,Private room,39,2,8,2017-06-22,5.58,6,36,erased
2837,2911237,Claris Apartments La Pedrera,14872457,Silvia,Eixample,la Dreta de l'Eixample,41.3954772705,2.16376474085,Entire home/apt,148,3,5,2016-04-13,0.13,1,363,erased
2842,17471188,"Gran Via Terrace III, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3933409874,2.17406495778,Entire home/apt,84,1,0,,,122,295,erased
2858,18410431,Maresme Forum Apartment,3201060,Svetlana,Eixample,la Dreta de l'Eixample,41.3978833625,2.16200417814,Entire home/apt,135,3,4,2017-06-19,1.82,1,188,erased
2873,17274237,Atico Pl. Catalunya Ramblas para 6,1725307,Barcelona,Eixample,la Dreta de l'Eixample,41.3890937046,2.17177121783,Entire home/apt,145,2,0,,,5,305,erased
2910,4683127,Nice and quiet 2 bedroom apartment,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3915046072,2.17966962881,Entire home/apt,110,3,7,2017-04-06,0.27,56,276,erased
2953,16016676,Suite in a big retro city center flat,54723832,Giorgia,Eixample,la Dreta de l'Eixample,41.3963428419,2.17635641866,Private room,35,2,27,2017-06-14,3.88,3,336,erased
2956,14312666,Cozzy Apartment in the heart of Barcelona,65793978,Moises,Eixample,la Dreta de l'Eixample,41.3899169832,2.1640617514,Entire home/apt,219,2,6,2017-05-29,0.66,1,365,erased
2988,4546496,BARCELONA - CÓRSEGA 2 DORM,7576804,Melina,Eixample,la Dreta de l'Eixample,41.3993800463,2.16486945044,Entire home/apt,165,2,13,2016-12-30,0.49,4,0,erased
3010,17584808,"Ronda A, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3910303147,2.17505227488,Entire home/apt,98,1,1,2017-06-04,0.91,122,232,erased
3012,17584773,"Plaza Catalunya XVIII, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3898877778,2.17013842268,Entire home/apt,100,1,1,2017-05-25,0.7,122,291,erased
3013,17584766,"Plaza Catalunya XIX, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3875977456,2.17154011071,Entire home/apt,100,1,1,2017-04-16,0.37,122,280,erased
3015,17584727,"Plaza Catalunya IV Apart., Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3881792794,2.17146687048,Entire home/apt,100,1,0,,,122,295,erased
3016,12145176,Arc de Triomf cheerful two bedroom,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3920834228,2.17517484408,Entire home/apt,140,2,7,2017-05-19,0.55,56,276,erased
3018,19420482,Amazing Central Luxury Apartment Passeig de Gracia,8285984,Julia,Eixample,la Dreta de l'Eixample,41.3954638304,2.16172389212,Entire home/apt,200,2,0,,,1,136,erased
3030,17584899,"Timbaler, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3919630061,2.17294830803,Entire home/apt,70,1,2,2017-06-05,0.58,122,238,erased
3031,17584884,"Style Terrace Green, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3928585385,2.16212008091,Entire home/apt,70,1,1,2017-05-06,0.48,122,301,erased
3039,19052584,Barcelona with your Best terrace for Summer,4217359,Alex & Diana,Eixample,la Dreta de l'Eixample,41.3964228675,2.16534604077,Entire home/apt,250,1,0,,,1,329,erased
3041,872568,GREAT APARTMENT WITH TERRACE,3342699,Moran,Eixample,la Dreta de l'Eixample,41.3966647969,2.16369829449,Entire home/apt,660,4,9,2016-07-06,0.17,4,356,erased
3042,8736851,Fantastico piso en Sagrada Familia,6782669,Raul,Eixample,la Dreta de l'Eixample,41.4002388279,2.17171762993,Entire home/apt,89,4,53,2017-06-08,2.9,1,203,erased
3044,12144686,Arc de Triomf 2 bedroom city center,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3910544394,2.17957395535,Entire home/apt,110,2,2,2017-04-04,0.16,56,275,erased
3048,16140932,Modern and Luxury Penthouse..,11477654,Nikolas,Eixample,la Dreta de l'Eixample,41.3907337683,2.17219589343,Entire home/apt,290,4,13,2017-05-27,2.13,2,240,erased
3076,13711656,DOUBLE BEDROOM IN EXCELLENT ZONE,128152,Maria,Eixample,la Dreta de l'Eixample,41.3922324511,2.16556378001,Private room,38,3,13,2016-11-02,1.06,1,214,erased
3092,17182621,"Central 3 bedroom, family stay!",64050315,Laura,Eixample,la Dreta de l'Eixample,41.3912192289,2.17030349003,Entire home/apt,500,3,5,2017-06-18,1.56,7,261,erased
3107,19674816,Room 313 HOSTEL - Checkin from 13pm Checkout 12h,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.3900898743,2.16619236082,Private room,60,1,0,,,10,360,erased
3111,15675799,Barrio Gotica - Al Centre !,98822537,Gayane,Eixample,la Dreta de l'Eixample,41.38914132,2.17559370296,Private room,15,1,1,2017-03-05,0.24,2,240,erased
3122,9055979,Acogedor piso muy centrico,6716731,Ivan,Eixample,la Dreta de l'Eixample,41.3936748336,2.16773767609,Entire home/apt,110,2,11,2017-05-20,0.76,1,0,erased
3129,19083722,Modern/ central LOFT - Double BR - terrace/jacuzzi,104907964,Domingo,Eixample,la Dreta de l'Eixample,41.3873692737,2.17150865707,Private room,49,1,3,2017-06-09,3.0,7,3,erased
3131,16264163,♥PENTHOUSE LOFT IDEAL LOCATION WITH VIEWS & WIFI ♥,5543127,Victoria & Agustin,Eixample,la Dreta de l'Eixample,41.3966111493,2.17351044465,Entire home/apt,95,2,3,2017-06-20,1.36,15,0,erased
3137,663885,Elegant Apartament in Eixample,3352790,Roberto,Eixample,la Dreta de l'Eixample,41.391312176,2.17636249998,Entire home/apt,88,5,39,2017-06-25,0.69,1,228,erased
3151,17309420,Central Room in Historic Building - Plaza Cataluña,116807111,Lorenzo,Eixample,la Dreta de l'Eixample,41.3924990927,2.17619230959,Private room,80,2,0,,,1,365,erased
3164,13637743,Lovely Double room with with balcony,60642108,Coral,Eixample,la Dreta de l'Eixample,41.3935096624,2.15877863589,Private room,80,1,1,2016-07-12,0.08,2,2,erased
3175,10491434,COMFY&SPACIOUS EIXAMPLE HOME✨,6907539,Judy,Eixample,la Dreta de l'Eixample,41.398058094,2.17032736384,Entire home/apt,180,2,10,2016-08-29,0.85,5,1,erased
3180,18420201,"ATICO  EN EL CORAZÓN DE BARCELONA, 4 PERSONAS",5597116,Concepción,Eixample,la Dreta de l'Eixample,41.3971537494,2.16999388875,Entire home/apt,500,3,0,,,24,364,erased
3184,18615505,Design in Paseo de Gracia,67478167,Miguel,Eixample,la Dreta de l'Eixample,41.3932495927,2.16491563725,Private room,109,2,0,,,3,41,erased
3189,11997998,"3 bedroom & Central, family stay!",64050315,Laura,Eixample,la Dreta de l'Eixample,41.3926872823,2.17086638798,Entire home/apt,190,3,3,2017-03-12,0.27,7,309,erased
3200,11143244,GAUDI NEW HOME DESING- Paseo de Gracia shopping -C,14541549,Cristian,Eixample,la Dreta de l'Eixample,41.3932081533,2.16235104747,Entire home/apt,89,1,9,2017-05-15,0.58,1,344,erased
3206,17760559,Modern/ central LOFT - Double BR - terrace/jacuzzi,104907964,Domingo,Eixample,la Dreta de l'Eixample,41.3871953927,2.17100224481,Private room,49,1,1,2017-04-23,0.4,7,0,erased
3213,18292949,Single Room Barcelona,27403340,Kirian,Eixample,la Dreta de l'Eixample,41.3940449903,2.17068235027,Private room,25,2,7,2017-06-16,3.68,4,280,erased
3244,19331033,ideal for family 523 HOSTEL - Checkin from 13pm,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.3895320926,2.16901049549,Private room,120,3,0,,,10,65,erased
3267,307843,Central apartment for short stays.,1583947,Sergi,Eixample,la Dreta de l'Eixample,41.392184077,2.17611301597,Entire home/apt,90,1,37,2017-07-02,2.96,1,0,erased
3270,18525788,Room 114 HOSTEL - Checkin from 13pm checkout 12am,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.388702914,2.16887678665,Private room,45,2,5,2017-06-14,2.59,10,73,erased
3276,18525864,Room 111 HOSTEL - Checkin from 13pm Checkout 12h,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.3871300263,2.16881206051,Private room,49,2,8,2017-06-21,3.93,10,77,erased
3282,12331263,Private room in Center Barcelona,2387758,Francesco,Eixample,la Dreta de l'Eixample,41.3966861719,2.16870485703,Private room,30,1,15,2016-09-27,1.13,1,361,erased
3283,14338919,Chambre double proche Sagrada Familia et Gracia,2445339,Coline,Eixample,la Dreta de l'Eixample,41.396984519,2.17241330741,Private room,45,1,10,2017-06-16,0.95,1,29,erased
3293,16299705,Great double bed room with private bathrom and AC,522656,Eduardo,Eixample,la Dreta de l'Eixample,41.3924137446,2.161073745,Private room,90,2,3,2017-06-19,2.31,3,75,erased
3299,17471121,"Broto, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3880602988,2.17060888696,Entire home/apt,187,1,1,2017-05-07,0.49,122,276,erased
3300,17471255,"Monet I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3880956844,2.16839820777,Entire home/apt,110,1,1,2017-03-31,0.31,122,281,erased
3306,18644610,"Central, clean and cozy",88307311,Emilija,Eixample,la Dreta de l'Eixample,41.3962002914,2.16914848514,Entire home/apt,120,1,6,2017-06-25,3.91,1,6,erased
3311,384969,JUNGLE  TERRACE NEAR OF THE SEA!,1769340,Jose,Eixample,la Dreta de l'Eixample,41.391439871,2.17691911629,Entire home/apt,80,2,128,2016-10-31,1.98,1,270,erased
3317,18706181,Amazing corner in Barcelona,55033253,Túlio,Eixample,la Dreta de l'Eixample,41.3958916201,2.17457145122,Entire home/apt,83,3,9,2017-07-02,5.29,1,48,erased
3321,17019164,Barcelona's Heart,32615351,Behnood,Eixample,la Dreta de l'Eixample,41.3882767811,2.16995331808,Private room,150,1,4,2017-05-30,0.95,1,57,erased
3328,19580261,PISO ACOGEDOR EN EL EIXAMPLE,118782525,Walter,Eixample,la Dreta de l'Eixample,41.4002809264,2.17129206184,Entire home/apt,77,3,0,,,8,12,erased
3351,17471258,"Monet II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.388286903,2.16848519677,Entire home/apt,158,1,0,,,122,321,erased
3353,1005775,ROOM NEXT TO THE FAMOUS LA PEDRERA,3342699,Moran,Eixample,la Dreta de l'Eixample,41.3977153041,2.16163996578,Private room,85,1,4,2014-08-06,0.09,4,144,erased
3357,18709182,"Pl Catalunya, L'Rambla, Barceloneta Room",130078460,Carlos,Eixample,la Dreta de l'Eixample,41.3858723338,2.16650191532,Private room,29,2,3,2017-06-23,2.43,1,177,erased
3359,18640251,Gran apartamento en el centro de Barcelona,129104833,Alberto,Eixample,la Dreta de l'Eixample,41.3988482499,2.16630602713,Entire home/apt,250,1,3,2017-06-14,1.88,1,86,erased
3361,18606247,"Lovely room with balcony, center",32586667,Tomas,Eixample,la Dreta de l'Eixample,41.3900871412,2.16446238908,Private room,63,1,5,2017-06-20,2.54,4,351,erased
3368,19676030,ideal for couple room  522 HOSTEL - Checkin 13pm,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.388947736,2.16406282573,Private room,100,2,0,,,10,364,erased
3369,18318563,Double room in the center of Barcelona,28042046,Claudia,Eixample,la Dreta de l'Eixample,41.3937048339,2.17467444844,Private room,50,2,0,,,1,339,erased
3377,18921828,Room 112 HOSTEL - Checkin from 13pm checkout 12am,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.3889153755,2.1671360286,Private room,49,2,4,2017-06-22,3.33,10,65,erased
3398,9925375,Home in the center of Barcelona,51019588,Dairena,Eixample,la Dreta de l'Eixample,41.3957719188,2.16056658854,Private room,25,10,0,,,1,3,erased
3399,19117886,Room 521 HOSTEL - Checkin from 13pm Checkout 12am,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.387921896,2.16750858082,Private room,55,2,0,,,10,84,erased
3400,18605608,room with double shower and balcony (ducha),32586667,Tomas,Eixample,la Dreta de l'Eixample,41.3895940056,2.16606269112,Private room,70,1,6,2017-06-19,3.33,4,351,erased
3410,251424,NICE ROOMS FOR RENT IN BARCELONA,1318630,Olga,Eixample,la Dreta de l'Eixample,41.3895674257,2.16249506921,Private room,55,2,34,2017-05-21,0.91,2,362,erased
3422,19523108,Epic Co-Living House - Heart of Barcelona,61397076,Gui,Eixample,la Dreta de l'Eixample,41.3937406969,2.1635796928,Private room,100,1,0,,,2,0,erased
3423,19696061,Room with excellent location,128479207,Ella,Eixample,la Dreta de l'Eixample,41.3944968477,2.17558896109,Private room,39,3,0,,,1,161,erased
3427,18797395,Habitación en zona exclusiva de BCN,61069766,Ximena,Eixample,la Dreta de l'Eixample,41.3968533042,2.16262570865,Private room,20,2,0,,,1,78,erased
3434,6255947,"Open, quiet and bright flat of 130 sqm",3963200,G.,Eixample,la Dreta de l'Eixample,41.3930598229,2.17562728754,Entire home/apt,230,4,38,2017-06-16,1.59,1,9,erased
3444,3817610,Apartment Batlló 2,849163,Aubalat,Eixample,la Dreta de l'Eixample,41.3921921534,2.16694643469,Entire home/apt,95,6,5,2016-08-02,0.16,2,268,erased
3458,1732003,Apartment in Eixample - 170 m2,9124940,Delphine,Eixample,la Dreta de l'Eixample,41.3989119698,2.16664430719,Entire home/apt,160,2,12,2016-08-11,0.31,1,261,erased
3459,17584891,"Style Terrace Red, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3930345489,2.16217327868,Entire home/apt,70,1,1,2017-04-10,0.34,122,11,erased
3462,12438971,Luxury New Flat in Paseo d Gracia!,33644849,María,Eixample,la Dreta de l'Eixample,41.3955367807,2.16037211896,Entire home/apt,150,2,21,2016-12-25,1.42,3,308,erased
3480,19585088,Shared Room in Epic Co-Living Space,61397076,Gui,Eixample,la Dreta de l'Eixample,41.393869708,2.16284375503,Shared room,60,1,0,,,2,7,erased
3486,16385066,Habitación doble en el centro,96629790,Lidijoana,Eixample,la Dreta de l'Eixample,41.3929206293,2.16332344185,Private room,35,200,0,,,3,174,erased
3492,19419448,Penthouse in the most luxury street the Barcelona,124056839,Hugo,Eixample,la Dreta de l'Eixample,41.3935562311,2.16294010425,Entire home/apt,115,4,0,,,3,82,erased
3493,17584820,"Ronda B, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3894899277,2.17449093802,Entire home/apt,120,1,0,,,122,315,erased
3495,544939,FAMILIAR LOFT in BARCELONA DOWNTOWN,597996,Fernanda,Eixample,la Dreta de l'Eixample,41.3890283839,2.17464289073,Entire home/apt,150,1,0,,,1,0,erased
3496,1005826,COMFORTABLE DOUBLEROOM WITH BREAKFA,3342699,Moran,Eixample,la Dreta de l'Eixample,41.3976362433,2.16350274091,Private room,65,1,2,2017-05-31,1.22,4,155,erased
3506,7628211,"cc3 NEW FLAT BY ""PASSEIG DE GRACIA""",3911721,Elizabeth,Eixample,la Dreta de l'Eixample,41.392051792,2.1680268522,Entire home/apt,81,1,3,2017-02-26,0.18,18,355,erased
3515,7629092,"cc13 NEW FLAT BY ""PASSEIG DE GRACIA""",3911721,Elizabeth,Eixample,la Dreta de l'Eixample,41.3928798378,2.16744964347,Entire home/apt,162,1,0,,,18,353,erased
3517,1015402,Center Eixample 2 bedrooms w/ wifi,1725307,Barcelona,Eixample,la Dreta de l'Eixample,41.3945839006,2.17357666403,Entire home/apt,57,20,6,2016-10-31,0.29,5,319,erased
3525,17471169,"Gran Via Attic II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3936199824,2.17338814926,Entire home/apt,84,1,0,,,122,289,erased
3526,17471171,"Gran Via Attic IV, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3922813517,2.17191260179,Entire home/apt,105,1,0,,,122,292,erased
3527,17471207,"Jasmine Terrace, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3944612013,2.16153861565,Entire home/apt,90,1,0,,,122,305,erased
3528,17471127,"Caliu, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3965360081,2.16414182266,Entire home/apt,158,1,1,2017-04-02,0.31,122,289,erased
3529,17471178,"Gran Via Home III, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3932556501,2.17231804948,Entire home/apt,80,1,1,2017-05-26,0.71,122,292,erased
3530,17471131,"Claris I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3896829422,2.17262543017,Entire home/apt,70,1,1,2017-03-05,0.24,122,295,erased
3531,17471180,"Gran Via Home IV, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3922759153,2.17414355693,Entire home/apt,80,1,3,2017-06-14,0.75,122,299,erased
3532,17471187,"Gran Via Terrace II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3934140454,2.1741510953,Entire home/apt,84,1,0,,,122,264,erased
3537,13540495,Cozy apartment in Center of Barcelona,53924835,Cristina,Eixample,la Dreta de l'Eixample,41.3949575858,2.17558556049,Entire home/apt,130,7,4,2016-10-04,0.36,2,36,erased
3555,17939864,El Corazón 6 - Modern Apartment in Heart of City!,45764838,Telluride,Eixample,la Dreta de l'Eixample,41.3955328947,2.15814745934,Entire home/apt,1459,4,0,,,6,331,erased
3558,19577031,Very bright double room next to Sagrada Familia,50928708,Gus,Eixample,la Dreta de l'Eixample,41.3970799465,2.17458066364,Private room,40,2,0,,,6,1,erased
3565,11980130,Central attict w. private terrace,64012911,Christina,Eixample,la Dreta de l'Eixample,41.3989277069,2.16894872489,Entire home/apt,90,1,3,2016-07-25,0.2,1,277,erased
3575,19457126,Penthouse in Barcelona center,124056839,Hugo,Eixample,la Dreta de l'Eixample,41.3928324507,2.16283964909,Entire home/apt,150,4,0,,,3,51,erased
3587,16249909,Habitación doble en El Centro,96629790,Lidijoana,Eixample,la Dreta de l'Eixample,41.3930404778,2.16395165532,Private room,35,200,3,2017-01-04,0.45,3,360,erased
3594,14025178,Loft con impresionante terraza,15271642,Abel,Eixample,la Dreta de l'Eixample,41.3990495568,2.17368395928,Entire home/apt,62,2,9,2017-04-21,0.77,1,29,erased
3613,18417358,Incredible Penthouse in Barcelona,127490768,Melissa,Eixample,la Dreta de l'Eixample,41.3915177685,2.17575258766,Entire home/apt,159,4,0,,,1,350,erased
3614,17584717,"Plaza Catalunya III, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3880270723,2.16971845811,Entire home/apt,85,1,1,2017-04-07,0.33,122,316,erased
3644,12062463,Sea view bright attic in the center,17817375,Omar,Eixample,la Dreta de l'Eixample,41.3878828556,2.16852877492,Entire home/apt,105,3,31,2017-06-26,2.04,1,273,erased
3647,11997189,Central cosy 2 bedroom apartment,64050315,Laura,Eixample,la Dreta de l'Eixample,41.3924769397,2.1695331102,Entire home/apt,110,2,6,2017-03-03,0.59,7,265,erased
3657,11997761,Central cosy 1 bedroom apartment,64050315,Laura,Eixample,la Dreta de l'Eixample,41.3930196734,2.17110614636,Entire home/apt,90,2,0,,,7,253,erased
3658,18485863,Double room in l'Eixample,69392733,David,Eixample,la Dreta de l'Eixample,41.3980544401,2.16671456666,Private room,25,15,0,,,1,22,erased
3663,11998259,Central 2 bedroom apartment,64050315,Laura,Eixample,la Dreta de l'Eixample,41.3915104651,2.17077286178,Entire home/apt,110,2,2,2017-03-20,0.5,7,276,erased
3664,1005751,DOUBLE ROOM WITH PRIVATE BALCONY,3342699,Moran,Eixample,la Dreta de l'Eixample,41.3961656582,2.16139490384,Private room,95,1,2,2017-05-13,0.09,4,167,erased
3667,11998381,"3 double bedrooms, 2 bathrooms",64050315,Laura,Eixample,la Dreta de l'Eixample,41.3931395495,2.17078313958,Entire home/apt,215,2,4,2017-05-02,0.29,7,296,erased
3712,18985052,Room 312 checkin 13h checkout 12am,128604245,Abraham & Maya,Eixample,la Dreta de l'Eixample,41.3885501187,2.16797645432,Private room,55,2,3,2017-06-22,3.0,10,78,erased
3720,10170589,Plaza Catalunya/best location ever/bcn,10195643,Milena,Eixample,la Dreta de l'Eixample,41.3876607314,2.16824618151,Entire home/apt,190,2,47,2017-06-22,2.65,1,285,erased
3732,2369438,COSY AND CHARMING CENTRAL APARTMENT,3313906,Adrian,Eixample,la Dreta de l'Eixample,41.3982749393,2.17222267003,Entire home/apt,140,5,6,2017-05-29,0.16,3,319,erased
3741,15018350,Centrally and bright apartmenty,37547961,Silvina,Eixample,la Dreta de l'Eixample,41.3900769301,2.17218289397,Entire home/apt,180,2,8,2017-05-22,0.88,1,364,erased
3765,13512190,"Cool apartment Barcelona, Paseo de Gracia area",3808089,Rafa,Eixample,la Dreta de l'Eixample,41.3942551228,2.1631966495,Entire home/apt,98,3,3,2016-10-10,0.28,1,67,erased
3809,19608781,"Stylish, elegant whole apartment, perfect location",14299764,Dan,Eixample,la Dreta de l'Eixample,41.3898554649,2.17163306556,Entire home/apt,165,5,0,,,1,81,erased
3820,98668,Gothic Charm by the Music Palace,131794,Damien,Eixample,la Dreta de l'Eixample,41.3901854051,2.17205169998,Entire home/apt,139,32,159,2017-06-07,2.13,25,358,erased
3839,19237366,family house,132942660,Elinson,Eixample,la Dreta de l'Eixample,41.3977608711,2.17403751347,Private room,25,2,0,,,1,298,erased
3847,19545426,Luxury apartment in center of Barcelona,137078016,Jesus,Eixample,la Dreta de l'Eixample,41.386800313,2.16624938648,Private room,250,2,0,,,1,349,erased
3868,16007951,Shared 10-bed-room in hostel - familiar atmosphere,2407960,Hostel-Catalunya,Eixample,la Dreta de l'Eixample,41.3881893833,2.16604623697,Shared room,18,1,17,2017-06-11,2.48,2,24,erased
3901,14830780,COMFY&QUIET ROOM IN BARCELONA HOME,6907539,Judy,Eixample,la Dreta de l'Eixample,41.3973095056,2.17179167651,Private room,18,30,3,2017-06-21,0.32,5,62,erased
3918,17584751,"Plaza Catalunya VII, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3884771085,2.16980390914,Entire home/apt,85,1,1,2017-06-12,1.0,122,273,erased
3919,17584746,"Plaza Catalunya V, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.38947374,2.17062429921,Entire home/apt,100,1,1,2017-06-22,1.0,122,283,erased
3920,17584758,"Plaza Catalunya XIV, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3896449695,2.17146732563,Entire home/apt,160,1,1,2017-06-04,0.91,122,312,erased
3921,17584831,"Ronda C, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3903697093,2.17576966745,Entire home/apt,120,1,2,2017-05-13,1.05,122,303,erased
3923,17584853,"STA Anna I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3868266532,2.17127894987,Entire home/apt,78,1,0,,,122,249,erased
3937,18766035,PISO CON TERRAZA EN PLAZA TETUÁN.,118782525,Walter,Eixample,la Dreta de l'Eixample,41.3927885471,2.17516842977,Entire home/apt,100,4,0,,,8,11,erased
3938,4544775,CÓRCEGA DÚPLEX ,7576804,Melina,Eixample,la Dreta de l'Eixample,41.4006445709,2.16559881318,Entire home/apt,135,2,23,2017-04-11,0.81,4,0,erased
3959,12083476,Light-Filled Double Room Near El Born,2930756,Anna,Eixample,la Dreta de l'Eixample,41.3978906798,2.17591850924,Private room,33,2,1,2016-05-19,0.07,1,179,erased
3964,7627927,"cc2 NEW FLAT BY ""PASSEIG DE GRACIA""",3911721,Elizabeth,Eixample,la Dreta de l'Eixample,41.3921090378,2.16918855676,Entire home/apt,81,1,1,2016-08-18,0.09,18,355,erased
3976,7434043,NEW! Bailey's Barcelona B&B,38848388,Sergi & Anna,Eixample,la Dreta de l'Eixample,41.3977396316,2.17532760919,Private room,35,2,3,2015-10-18,0.14,4,364,erased
3986,10534410,LOFT IN CENTER BARCELONA,33798804,Juan,Eixample,la Dreta de l'Eixample,41.3963742356,2.17486589922,Entire home/apt,130,4,37,2017-07-04,2.23,1,167,erased
3991,13210527,Pepa 's guestroom,789080,Pepones&Friends,Eixample,la Dreta de l'Eixample,41.3937067321,2.17031513253,Private room,45,3,0,,,2,37,erased
3995,11368420,Great Central 2 Bedroom Appartment,13625444,Nati,Eixample,la Dreta de l'Eixample,41.396322451,2.17329834846,Entire home/apt,97,2,18,2017-06-25,1.09,1,62,erased
4000,4684732,Luxurious 4 bedroom in Eixample,14871323,Sito,Eixample,la Dreta de l'Eixample,41.393857298,2.17524154354,Entire home/apt,215,2,32,2017-05-29,1.15,56,269,erased
4001,16743684,Letsgo Eixample Luxury Suite 6 pax. 2 bathr.,3972936,Willem,Eixample,la Dreta de l'Eixample,41.3937434407,2.16541098466,Entire home/apt,260,2,1,2017-02-28,0.23,22,0,erased
4004,11436273,Charmy spansih apartm,8775918,Nina,Eixample,la Dreta de l'Eixample,41.3978174567,2.17388802041,Entire home/apt,70,2,14,2017-06-05,0.97,1,263,erased
4013,8161233,Amazing 3 bedroom near Pl Catalunya,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3930085559,2.17785868004,Entire home/apt,160,2,5,2017-02-20,0.32,56,268,erased
4014,16156776,Modern LOFT - MASTER SUITE + private bath/ JACUZZI,104907964,Domingo,Eixample,la Dreta de l'Eixample,41.3907198418,2.17729428527,Private room,64,1,4,2017-06-11,0.93,7,2,erased
4020,3508724,"Habitación amplia y luminosa, en ático acogedor.",17666817,Sara,Eixample,la Dreta de l'Eixample,41.3906733318,2.17867998718,Private room,33,1,1,2014-08-15,0.03,1,304,erased
4026,18516946,Warm home B,107860715,Mr. Han,Eixample,la Dreta de l'Eixample,41.4000203789,2.16763523797,Private room,28,2,1,2017-05-21,0.64,2,67,erased
4028,16157732,Modern/ central LOFT - Double BR - terrace/jacuzzi,104907964,Domingo,Eixample,la Dreta de l'Eixample,41.3897001413,2.17544094223,Private room,54,1,18,2017-06-14,2.67,7,71,erased
4031,11373820,Pl.Catalunya - The Terrace of Love,18328987,Luca,Eixample,la Dreta de l'Eixample,41.3858181395,2.16726310856,Entire home/apt,80,1,50,2017-06-09,3.04,1,35,erased
4075,18918168,914 Las Ramblas Cozy flat III,128959838,Jordi,Eixample,la Dreta de l'Eixample,41.3870579787,2.16815863602,Entire home/apt,355,1,0,,,34,300,erased
