,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
2539,18800996,Luxurious Apartment with 2 bedrms & 2 bathrms Nº1,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3934095764,2.1593763381,Entire home/apt,230,2,0,,,14,317,erased
2560,19916940,Flat with balcony in Eixample/Balmes,141080634,Julia,Eixample,la Dreta de l'Eixample,41.3933008425,2.15945963457,Private room,45,4,4,2017-08-21,1.13,1,32,erased
2584,11923701,Nice double room Sagrada Familia,63630888,Jimmy,Eixample,la Dreta de l'Eixample,41.4021119649,2.16996530211,Private room,48,2,43,2017-10-22,2.19,1,121,erased
2588,2421628,Fantastic apartment in the center,12376712,Maria,Eixample,la Dreta de l'Eixample,41.3919011823,2.16453690253,Entire home/apt,120,1,28,2017-03-02,0.67,1,316,erased
2592,21558419,"Linda, luminosa y bien ubicada!!",41720188,Denise,Eixample,la Dreta de l'Eixample,41.3989064608,2.16305499725,Private room,30,10,0,,,1,83,erased
2620,19900920,3 bedroom apartment in quiet area,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3923136696,2.17499540495,Entire home/apt,175,1,0,,,30,85,erased
2625,8912490,Luxury modernism 5 bedroom,14871323,Sito,Eixample,la Dreta de l'Eixample,41.4000568685,2.1731621221,Entire home/apt,330,3,21,2017-10-02,0.86,45,283,erased
2626,15728547,Industrial historical triplex & rooftop terrace,1269810,Alejandro,Eixample,la Dreta de l'Eixample,41.3856513299,2.16914452754,Entire home/apt,200,2,30,2017-10-23,2.42,3,54,erased
2631,21579812,Bienvenido a Barcelona,35892265,Regina,Eixample,la Dreta de l'Eixample,41.3940022421,2.15834677691,Entire home/apt,48,2,0,,,1,8,erased
2688,1587106,Paseo Gracia I,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3932403309,2.16536987596,Entire home/apt,210,3,3,2017-04-18,0.08,8,349,erased
2696,865309,Nice Cozy Apartment Valencia St. B,582060,Fernando,Eixample,la Dreta de l'Eixample,41.3972104557,2.16957729395,Entire home/apt,115,3,44,2017-10-15,0.87,21,319,erased
2741,821330,Luxury Attic in Barcelona´s heart- Rambla II,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3899596487,2.16355077707,Entire home/apt,320,3,56,2017-10-11,0.99,8,290,erased
2743,21604091,APARTAMENTO ESTANCIA IDEAL ESTILO    MODERNISTA,157017559,Betty,Eixample,la Dreta de l'Eixample,41.3862414162,2.16708079339,Entire home/apt,200,3,0,,,1,327,erased
2756,21660988,Central 2Beds Room & Free Breakfast (2B),157647274,Yness,Eixample,la Dreta de l'Eixample,41.3865437844,2.16677252641,Private room,9,1,0,,,5,22,erased
2759,21711041,Luxury apartment in the best area of Barcelona,137463515,Federico,Eixample,la Dreta de l'Eixample,41.3899946559,2.16262531626,Entire home/apt,100,7,0,,,1,362,erased
2777,21101215,Nice catalan flat,58215850,Nati,Eixample,la Dreta de l'Eixample,41.3963225758,2.17360283431,Entire home/apt,79,2,1,2017-10-12,0.91,3,89,erased
2786,21396480,Majestic Hotel & Spa Barcelona GL,130918434,Марина,Eixample,la Dreta de l'Eixample,41.3923972073,2.16364303957,Entire home/apt,290,1,0,,,6,364,erased
2787,21381842,Cozy Apartment / Sagrada Familia,154864736,Frederick,Eixample,la Dreta de l'Eixample,41.3987974517,2.16912396507,Entire home/apt,150,2,0,,,1,106,erased
2788,21484229,Sunny roof top studio,47896200,Tali S,Eixample,la Dreta de l'Eixample,41.3887736289,2.17288638111,Entire home/apt,90,3,1,2017-10-30,1.0,1,189,erased
2795,21125128,Balcony with a view,152375995,Alexandra,Eixample,la Dreta de l'Eixample,41.4011361294,2.17025248679,Entire home/apt,75,3,0,,,1,24,erased
2801,21417365,Ohla Eixample,130918434,Марина,Eixample,la Dreta de l'Eixample,41.3954334354,2.15550689346,Entire home/apt,282,1,0,,,6,364,erased
2802,21417300,The One Barcelona GL,130918434,Марина,Eixample,la Dreta de l'Eixample,41.3971805551,2.16412894401,Entire home/apt,300,1,0,,,6,364,erased
2804,21409962,Hotel Omm,130918434,Марина,Eixample,la Dreta de l'Eixample,41.3971506229,2.16032872832,Entire home/apt,293,1,0,,,6,364,erased
2814,20800393,Double room in the core of the modernist Barcelona,146182980,Paula,Eixample,la Dreta de l'Eixample,41.3948043688,2.15836630081,Private room,40,2,5,2017-10-06,2.63,1,114,erased
2850,20813976,Stylish Flat Bcn Center,149210302,Violeta,Eixample,la Dreta de l'Eixample,41.3908154264,2.17438346347,Entire home/apt,100,1,6,2017-10-10,2.73,1,98,erased
2856,21199009,Central Studio in the best location of Barcelona,23463526,Felipe,Eixample,la Dreta de l'Eixample,41.3945904374,2.15997460495,Entire home/apt,52,2,0,,,1,15,erased
2875,20502116,Apartamento centro BCN,145832291,Eia,Eixample,la Dreta de l'Eixample,41.3961687188,2.16223829081,Private room,70,1,1,2017-09-18,0.53,1,364,erased
2876,20241229,Nice room in too floor apartament,144248223,Nati,Eixample,la Dreta de l'Eixample,41.3976528892,2.17343667915,Private room,46,1,0,,,3,179,erased
2877,20241011,Nice catalan apartament,144248223,Nati,Eixample,la Dreta de l'Eixample,41.3959454473,2.17356426215,Entire home/apt,98,3,2,2017-10-02,1.28,3,179,erased
2878,20315304,Lovely room in Paseo de Gracia next to la Pedrera,142559114,Joan,Eixample,la Dreta de l'Eixample,41.3945371977,2.16206772727,Private room,42,2,5,2017-10-05,1.95,3,365,erased
2879,20314137,Doble room in a luxury area next to la Pedrera,142559114,Joan,Eixample,la Dreta de l'Eixample,41.3936488977,2.1625046105,Private room,46,2,6,2017-10-22,2.09,3,285,erased
2910,19902391,Nice and quiet 2 bedroom apartment,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3931079367,2.17791315557,Entire home/apt,117,1,4,2017-10-26,1.4,30,55,erased
2911,19902090,"Modern 3 bedrooms, family stay!",138521763,Sito,Eixample,la Dreta de l'Eixample,41.390909462,2.16941485708,Entire home/apt,196,1,1,2017-09-04,0.42,30,41,erased
2912,19902058,Central 2 bedroom apartment,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3912328612,2.17014039858,Entire home/apt,139,1,2,2017-09-24,0.58,30,50,erased
2913,19901933,Luxury 2 bedroom 2 bathroom,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3902758293,2.16594671402,Entire home/apt,175,1,0,,,30,102,erased
2915,19901548,Cosy 1 bed with terrace,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3919600625,2.17693204656,Entire home/apt,97,1,3,2017-10-21,1.17,30,33,erased
2916,19901434,Central cosy 2 bedroom apartment,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3909038036,2.16983870133,Entire home/apt,165,1,1,2017-08-20,0.35,30,40,erased
2917,19901416,Central cosy 1 bedroom apartment,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3927986212,2.17157881765,Entire home/apt,111,1,1,2017-09-28,0.64,30,39,erased
2933,20072968,Habitación confortable y acogedorar en el ensanche,109934164,Rafael,Eixample,la Dreta de l'Eixample,41.3951479069,2.16633275111,Private room,55,2,2,2017-10-22,1.4,2,179,erased
2934,20060576,Cosy doble room next to la Pedrera de Gaudí,142559114,Joan,Eixample,la Dreta de l'Eixample,41.3952301791,2.16044814237,Private room,48,2,8,2017-10-29,2.4,3,285,erased
2966,19901397,"Central 3 bedroom, family stay!",138521763,Sito,Eixample,la Dreta de l'Eixample,41.3914291425,2.16954760977,Entire home/apt,172,1,1,2017-08-12,0.32,30,46,erased
2967,19901195,Arc de Triomf cheerful two bedroom with terrace,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3932587005,2.17685504507,Entire home/apt,134,1,4,2017-10-14,2.03,30,66,erased
2968,19901172,Arc de Triomf cheerful two bedroom,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3925759616,2.17695822634,Entire home/apt,129,1,2,2017-09-20,1.0,30,76,erased
2969,19901158,Arc de Triomf 2 bedroom city center,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3915738471,2.1784346459,Entire home/apt,106,1,1,2017-10-27,0.61,30,49,erased
2970,19901012,Amazing 3 bedroom near Pl Catalunya,138521763,Sito,Eixample,la Dreta de l'Eixample,41.391731801,2.17942740974,Entire home/apt,156,1,3,2017-10-25,0.92,30,45,erased
2971,19900924,"3 double bedrooms, 2 bathrooms",138521763,Sito,Eixample,la Dreta de l'Eixample,41.39251844,2.17148749334,Entire home/apt,195,1,1,2017-10-28,1.0,30,79,erased
2972,19900919,3 bedr and Magnificent Terrace near Plz Catalunya,138521763,Sito,Eixample,la Dreta de l'Eixample,41.3929675901,2.16969273423,Entire home/apt,221,1,0,,,30,45,erased
2973,19900918,"3 bedroom amp; Central, family stay!",138521763,Sito,Eixample,la Dreta de l'Eixample,41.3924349915,2.17161303588,Entire home/apt,172,1,2,2017-09-30,1.02,30,54,erased
3001,19514818,Triple Room Ensuite Bathroom!,8557414,Amparo,Eixample,la Dreta de l'Eixample,41.3926771145,2.16665722476,Private room,119,2,5,2017-10-20,1.28,14,293,erased
3031,19802809,Rare & Stunning Penthouse in Bcn center,96002602,Clara,Eixample,la Dreta de l'Eixample,41.3903010235,2.17293440611,Private room,52,2,0,,,1,75,erased
3036,19247167,Great Doble Room Near La Sagrada Familia,21751095,Logan,Eixample,la Dreta de l'Eixample,41.4013014323,2.16863005621,Private room,33,3,12,2017-10-05,2.61,1,89,erased
3039,18713474,Suite Apartment 2 bedrooms 2 bathrooms Nº12,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.393170072,2.15916845226,Entire home/apt,260,2,1,2017-05-31,0.18,14,309,erased
3040,18713401,Luxury apartment with two bedrooms Nº21,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3920345426,2.15968260992,Entire home/apt,225,2,0,,,14,324,erased
3042,18713022,Deluxe Apartment with 2 bdrms and 2 bthrms  Nª20,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3919038609,2.16086246493,Entire home/apt,250,2,1,2017-09-12,0.48,14,336,erased
3044,18712427,Luxurious Apartment with 2 bedrms & 2 bathrms Nº2,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.392215545,2.16046546752,Entire home/apt,230,2,0,,,14,333,erased
3052,18717515,Penthouse 2 bedrooms with Balcony Nº51,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3927516391,2.15898752767,Entire home/apt,230,2,0,,,14,318,erased
3053,18717177,Deluxe and Accesible Loft with balcony Nº50,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3921443472,2.15978425001,Entire home/apt,285,2,0,,,14,317,erased
3054,18716935,Superior Apt with 2 bedroom and 2 bathroom Nº 41,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3931253569,2.15930497895,Entire home/apt,285,2,0,,,14,340,erased
3055,18716352,Superior Apt with 2 bedroom and 2 bathroom 40,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.391942758,2.16106084117,Entire home/apt,250,2,0,,,14,319,erased
3056,18716070,Luxurious Apartment with huge Terrace Nº31,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3935968049,2.1602816414,Entire home/apt,195,2,0,,,14,309,erased
3058,18713614,Suite Apartment 2 bedrooms 2 bathrooms Nº22,93598470,Palou Suites Mercader,Eixample,la Dreta de l'Eixample,41.3927340393,2.16096554453,Entire home/apt,250,2,0,,,14,327,erased
3085,18516970,3 bedr and Magnificent Terrace near Plz Catalunya,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3927122023,2.1698431617,Entire home/apt,279,3,5,2017-09-24,0.86,45,324,erased
3101,17904006,DISCOUNT.-´SAGRADA FAMILIA.- BREAKFAST,797259,Cristal Van StielBeek,Eixample,la Dreta de l'Eixample,41.4020015174,2.17007375922,Entire home/apt,100,3,17,2017-10-15,2.43,3,94,erased
3109,18392684,Travel to Barcelona 2,122185674,Ms. Wang,Eixample,la Dreta de l'Eixample,41.400495134,2.16703446219,Private room,15,2,19,2017-10-28,3.0,3,102,erased
3111,18700769,"Luxury 4-bedroom 4-bathroom, pool, gym, sauna, AC",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.3950926099,2.15525500599,Entire home/apt,600,2,4,2017-08-30,0.94,62,32,erased
3114,18700371,"Luxury 4-bedroom 3-bathroom, pool, gym, sauna, AC",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.395290148,2.15519598137,Entire home/apt,599,2,7,2017-08-20,1.57,62,32,erased
3188,17584751,"Plaza Catalunya VII, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3884771085,2.16980390914,Entire home/apt,84,1,1,2017-10-28,0.19,106,325,erased
3218,17324180,Modern and Luxurious Penthouse!,21726991,Lola,Eixample,la Dreta de l'Eixample,41.3899387595,2.17270395086,Entire home/apt,300,2,5,2017-09-11,0.57,8,89,erased
3234,16749254,Elegant apartment with terrace in Eixample Der,9478280,Pia Hankö,Eixample,la Dreta de l'Eixample,41.3935468178,2.17697490542,Entire home/apt,190,3,9,2017-08-31,1.06,19,51,erased
3277,16009455,GI 2217 AB Bailén 2-2,4459553,Jacques,Eixample,la Dreta de l'Eixample,41.3970664794,2.17120974116,Entire home/apt,500,3,6,2017-10-08,1.02,132,338,erased
3281,17154449,Modernist Apartment Bruc II,115359311,Alex,Eixample,la Dreta de l'Eixample,41.3980999983,2.16698477676,Entire home/apt,170,3,6,2017-10-04,0.89,4,342,erased
3282,17149006,Cozy Family Room close to Paseo de Gracia.,8557414,Amparo,Eixample,la Dreta de l'Eixample,41.3919620762,2.16460862162,Private room,126,2,37,2017-10-27,4.01,14,319,erased
3304,16889164,Amazing studio in the Center of BCN,46600962,Cristina,Eixample,la Dreta de l'Eixample,41.3947103493,2.17384076272,Entire home/apt,60,1,3,2017-08-13,0.35,1,10,erased
3305,16864490,1 Central Eixample flat near Passeig de Gracia,105534123,Elena,Eixample,la Dreta de l'Eixample,41.3921238388,2.16794877186,Entire home/apt,107,3,2,2017-06-02,0.3,4,338,erased
3351,15103082,Central and Amazing apartment,4594639,Fernanda,Eixample,la Dreta de l'Eixample,41.3968609867,2.17699712962,Private room,50,4,16,2017-10-10,1.52,1,364,erased
3381,14135967,Maison Peter Pan!,46656383,Classic Apartment,Eixample,la Dreta de l'Eixample,41.3910796645,2.17702333392,Private room,95,2,0,,,2,362,erased
3399,15458484,EXPERIENCE BCN FROM THE HEART,99178741,Juan,Eixample,la Dreta de l'Eixample,41.3867336919,2.16622600752,Entire home/apt,150,1,26,2017-10-02,2.02,3,365,erased
3452,12239983,Gorgeous Pg de Gracia Casa Batllo,14871323,Sito,Eixample,la Dreta de l'Eixample,41.390898513,2.16665943271,Entire home/apt,175,2,5,2017-10-13,0.31,45,315,erased
3492,13123272,Valentina Luxury Apartment HUTB-010004,10249776,Schwarz,Eixample,la Dreta de l'Eixample,41.3906752809,2.16160682432,Entire home/apt,445,3,13,2017-08-14,0.97,4,308,erased
3494,13270527,Central Freshly renewed apartment,1791796,Alex - Eugeni,Eixample,la Dreta de l'Eixample,41.3977334071,2.17533442262,Entire home/apt,70,3,53,2017-10-19,3.02,6,20,erased
3498,11995962,Paseo de Gracia bright flat up to 5,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3909133146,2.16592021678,Entire home/apt,140,2,9,2017-07-21,0.49,45,328,erased
3504,11425598,Modern Luxury 2 bed apartment up to 4,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3965959986,2.16692831219,Entire home/apt,130,2,2,2017-05-02,0.12,45,334,erased
3517,12417669,Fantastic Apartment Urquinaona,1391607,Greg,Eixample,la Dreta de l'Eixample,41.3899965655,2.17364102553,Entire home/apt,180,3,25,2017-10-03,1.36,68,0,erased
3518,12378292,,9439719,Casa Valeta,Eixample,la Dreta de l'Eixample,41.3966310028,2.16103167208,Entire home/apt,179,3,61,2017-10-24,3.24,1,329,erased
3522,11314283,Room for Mobile World Congress,59164151,Edgar,Eixample,la Dreta de l'Eixample,41.3991165267,2.16471982185,Private room,60,1,0,,,1,87,erased
3538,12241349,Rambla Catalunya 2 bedroom apartmen,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3929402715,2.16011781514,Entire home/apt,125,2,7,2017-10-28,0.47,45,308,erased
3567,10534410,LOFT IN CENTER BARCELONA,33798804,Juan,Eixample,la Dreta de l'Eixample,41.3963742356,2.17486589922,Entire home/apt,120,4,44,2017-09-05,2.1,1,306,erased
3594,9950003,Luxury apartment in Plaza Catalunya,51132602,Jean Francois,Eixample,la Dreta de l'Eixample,41.3872095608,2.17050828537,Entire home/apt,130,1,25,2017-09-21,1.1,1,355,erased
3615,9469358,Luxury room in Eixample's heart w/private bathroom,1269810,Alejandro,Eixample,la Dreta de l'Eixample,41.3955482129,2.1687160414,Private room,80,3,6,2017-08-16,0.4,3,54,erased
3676,9017662,Luxury 2 bedroom 2 bathroom,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3901381057,2.16621384787,Entire home/apt,120,2,4,2017-09-12,0.28,45,283,erased
3719,8066076,Penthouse with a Beautiful Terrace,42603091,Katty,Eixample,la Dreta de l'Eixample,41.3952977142,2.15807092037,Entire home/apt,70,2,18,2017-09-13,0.69,1,363,erased
3742,5799958,Elegant apartment in calle Balmes,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3891095772,2.16537493644,Entire home/apt,165,3,11,2017-07-16,0.36,45,332,erased
3750,7375699,Bright 2 bedroom near La Pedrera,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3939132337,2.16120576639,Entire home/apt,125,2,7,2017-04-21,0.29,45,359,erased
3751,7375095,Luxury 3 bedroom 2 bathroom,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3884148332,2.16503554362,Entire home/apt,150,2,35,2017-08-21,1.29,45,318,erased
3764,6175319,3 bedroom with terrace,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3963030057,2.17596229822,Entire home/apt,190,2,8,2017-05-30,0.27,45,351,erased
3821,6205797,3 bed Apartment in quiet area,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3941358026,2.17529246869,Entire home/apt,185,2,22,2017-10-03,0.82,45,342,erased
3831,5950522,Bright 2 Bed Apartment with balcony,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3927194056,2.17232453551,Entire home/apt,140,2,28,2017-10-09,0.97,45,316,erased
3858,4916835,Apartment Barcelona,5610456,Marcos,Eixample,la Dreta de l'Eixample,41.395446909,2.15984912236,Entire home/apt,60,3,123,2017-10-18,3.76,1,336,erased
3873,5124891,Cool and exclusive apartment - Arc de Triomf,3031841,Camila,Eixample,la Dreta de l'Eixample,41.3969239081,2.17580274493,Entire home/apt,90,2,13,2017-04-17,0.4,1,9,erased
3887,4843582,Apartamento en centro de Barcelona,1566022,Alex,Eixample,la Dreta de l'Eixample,41.3930457539,2.16795627316,Entire home/apt,195,2,4,2016-06-30,0.11,3,365,erased
3890,4728632,Best BIG room+Balcon BCN CENTR ,12617302,Tomasz,Eixample,la Dreta de l'Eixample,41.395540881,2.17595743797,Private room,40,2,77,2017-10-23,2.2,15,27,erased
3893,3535292,FRIENDLY HOUSE  for family IN THE CENTER,17800873,Maria,Eixample,la Dreta de l'Eixample,41.3969542109,2.17451549714,Entire home/apt,90,6,2,2017-08-12,0.09,1,358,erased
3907,4248531,Rambla Palace with nice terrace!,3480461,Valencia Luxury,Eixample,la Dreta de l'Eixample,41.3924847163,2.16059583477,Entire home/apt,450,3,21,2017-10-16,0.68,8,326,erased
3913,4685073,Amazing apartment with terrace,14871323,Sito,Eixample,la Dreta de l'Eixample,41.3876523391,2.166021119,Entire home/apt,230,3,20,2017-09-26,0.66,45,324,erased
3915,2475969,PL THREE ROOM WITH BALCONY (LONGTERM),366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.3927520083,2.17663369763,Entire home/apt,113,32,10,2017-09-20,0.32,7,364,erased
3983,4622643,Big room (18 Mts.2 ) and private bath room BCN,21552203,Leonardo,Eixample,la Dreta de l'Eixample,41.3918815185,2.17762595726,Private room,52,2,57,2017-01-02,1.95,2,225,erased
4100,1613942,Spacious Flat Close to Ramblas,2083075,Hernan Pablo,Eixample,la Dreta de l'Eixample,41.3924988479,2.16151431596,Entire home/apt,70,3,153,2017-10-15,3.04,3,18,erased
4140,1862951,"Family flat, the best location!!!",750385,Francisco,Eixample,la Dreta de l'Eixample,41.3915662063,2.16759502061,Entire home/apt,260,2,52,2017-10-09,1.1,4,326,erased
4173,866483,"PRIVATE SUITE: 2 BEDROOMS, 1 BATHROOM AND TERRACE",4427588,David,Eixample,la Dreta de l'Eixample,41.3982840846,2.16372286296,Entire home/apt,72,1,11,2017-10-30,0.19,5,306,erased
4178,864681,Luxury stateroom in town heart,1269810,Alejandro,Eixample,la Dreta de l'Eixample,41.3946273126,2.16838509366,Private room,60,4,7,2017-09-29,0.22,3,55,erased
4206,745904,PENTHOUSE STUDIO APARTM WITH NICE TERRACE,612665,Oscar,Eixample,la Dreta de l'Eixample,41.3896810764,2.17195221006,Entire home/apt,85,3,47,2017-10-19,0.81,9,11,erased
4283,1129596,Catalunya Apartment for 4 people,286642,Judith,Eixample,la Dreta de l'Eixample,41.3906016907,2.16375319096,Entire home/apt,145,3,9,2015-10-15,0.16,1,290,erased
4313,16322204,Sunny bedroom at the heart of Barcelona!,60584294,Paul,Eixample,la Dreta de l'Eixample,41.3985559847,2.16861668228,Private room,20,7,2,2017-08-28,0.57,1,49,erased
4332,581748,Appartment near Paseo de Gracia,2864370,Natalia,Eixample,l'Antiga Esquerra de l'Eixample,41.3933247906,2.15493543272,Entire home/apt,115,10,4,2015-07-10,0.07,1,129,erased
4366,19526388,Wonderful Apartment in the Eixample,135971607,Cocó,Eixample,l'Antiga Esquerra de l'Eixample,41.3829141777,2.15772026955,Entire home/apt,110,2,2,2017-08-18,0.53,2,54,erased
4393,21545373,Charmant studio agréable,156334485,Jocelyne,Eixample,l'Antiga Esquerra de l'Eixample,41.3904879417,2.14953149499,Entire home/apt,67,1,0,,,5,71,erased
4394,20693894,Flat in Barcelona center,148105022,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.3843625327,2.15902358965,Entire home/apt,100,4,2,2017-10-09,1.4,1,364,erased
4397,17555696,Apartamento Barcelona,4864707,Rocío,Eixample,l'Antiga Esquerra de l'Eixample,41.3891999331,2.15084377829,Entire home/apt,240,3,19,2017-10-29,3.17,7,0,erased
4400,7024953,"Chick and Stylish apartment, Center",6884508,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.3864991798,2.1630691673,Entire home/apt,75,4,23,2017-03-03,0.81,3,49,erased
4410,16997075,Lovely bed&bthrm in big central apt,1914909,Liv,Eixample,l'Antiga Esquerra de l'Eixample,41.3885908134,2.16025091108,Private room,35,1,15,2017-10-02,1.73,1,158,erased
4414,15967468,MAGNIFICO APARTAMENTO CENTRO P. MAX. 5 HUESPEDES.,15841673,Angie And Alberto.,Eixample,l'Antiga Esquerra de l'Eixample,41.3879733323,2.15419184253,Entire home/apt,235,3,0,,,2,281,erased
4458,21674696,NICE SPACE IN THE HEART OF THE CITY,139661830,Tomas,Eixample,l'Antiga Esquerra de l'Eixample,41.3862871563,2.15906494029,Entire home/apt,60,5,0,,,2,14,erased
4459,21720405,Nice Flat Barcelona center,45381191,Lucas,Eixample,l'Antiga Esquerra de l'Eixample,41.3865933312,2.16263360283,Entire home/apt,15,1,0,,,2,21,erased
4463,21627647,Swimming Pool area! Free Transfer from 2 nights!,5608910,Helena,Eixample,l'Antiga Esquerra de l'Eixample,41.3917598388,2.15839181934,Entire home/apt,250,1,0,,,5,361,erased
4467,21536403,Modern Classicism,45598893,Justine,Eixample,l'Antiga Esquerra de l'Eixample,41.3876334392,2.15804421012,Entire home/apt,70,4,0,,,2,7,erased
4484,21365763,Up to 10! FREE TRANSFER from 2 nights booked!,5608910,Helena,Eixample,l'Antiga Esquerra de l'Eixample,41.3888912583,2.15809608097,Entire home/apt,575,1,0,,,5,326,erased
4489,21682237,Beautiful and Renovated Flat in Eixample,40618408,Valentina,Eixample,l'Antiga Esquerra de l'Eixample,41.3908727119,2.15694924917,Entire home/apt,80,1,0,,,1,15,erased
4493,21343866,Ample Space 1 Bedroom in Balmes!!!,154483454,Raffaele,Eixample,l'Antiga Esquerra de l'Eixample,41.3925422418,2.15767800951,Private room,67,1,0,,,4,179,erased
4495,21305825,"Lovely Apartment in Eixample, Barcelona",9339133,Viktoria,Eixample,l'Antiga Esquerra de l'Eixample,41.3927972725,2.15336196932,Entire home/apt,400,3,0,,,1,89,erased
4500,21231184,Accommodation in the center,13023097,Yuliya,Eixample,l'Antiga Esquerra de l'Eixample,41.3864494956,2.1613882272,Entire home/apt,75,2,0,,,5,358,erased
4511,20810147,"City centre, 1 private room",149204827,Otto,Eixample,l'Antiga Esquerra de l'Eixample,41.3866766755,2.15290634735,Private room,29,1,1,2017-09-15,0.5,1,364,erased
4516,20274223,Cozy room in the heart of Barcelona. Sant Antoni,133228073,Andy,Eixample,l'Antiga Esquerra de l'Eixample,41.3825798566,2.15869412579,Private room,20,3,2,2017-10-16,1.33,15,42,erased
4517,20273763,Room for 1 in the center of Barcelona. Sant Antoni,133228073,Andy,Eixample,l'Antiga Esquerra de l'Eixample,41.3840309058,2.15923949468,Private room,20,3,1,2017-10-20,1.0,15,15,erased
4522,20654335,Luxury Eixample Loft (A 5-star Hotel Alternative),22022740,Peter,Eixample,l'Antiga Esquerra de l'Eixample,41.3880005794,2.15941937497,Entire home/apt,400,3,0,,,1,0,erased
4528,20513421, STYLISH EIXAMPLE APT 4PP / WIFI / 5 * ,5543127,Victoria & Agustin,Eixample,l'Antiga Esquerra de l'Eixample,41.3927882156,2.15397291426,Entire home/apt,149,2,7,2017-11-05,3.68,15,267,erased
4534,21173417,Central Room in Barcelona,7331229,Leonardo,Eixample,l'Antiga Esquerra de l'Eixample,41.3890875877,2.15836636566,Private room,30,4,0,,,3,365,erased
4540,20321583,ROOFTOP TERRACE • CENTRE BCN,38101869,Lucie,Eixample,l'Antiga Esquerra de l'Eixample,41.3871431608,2.16305887115,Entire home/apt,50,3,7,2017-11-01,2.28,3,67,erased
4544,19902664,Stunning eixample 2 bedroom up to 6,138521763,Sito,Eixample,l'Antiga Esquerra de l'Eixample,41.3923598919,2.15605998032,Entire home/apt,129,1,6,2017-10-19,3.33,30,52,erased
4545,19902618,Stunning 1 bdrm apart with terrace in Eixample,138521763,Sito,Eixample,l'Antiga Esquerra de l'Eixample,41.389109037,2.15944125173,Entire home/apt,94,1,0,,,30,133,erased
4546,19901984,Magnificent 1 bedroom apt,138521763,Sito,Eixample,l'Antiga Esquerra de l'Eixample,41.3896895864,2.15921706291,Entire home/apt,116,1,3,2017-10-05,1.07,30,62,erased
4550,19704494,CENTRAL DOUBLE ROOM PRIVATE BATHROOM SHARED FLAT,138362559,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.3908135357,2.15491888199,Private room,45,5,3,2017-09-04,0.85,6,364,erased
4552,20164368,Very cozy and sunny room in best location,1107616,Sara,Eixample,l'Antiga Esquerra de l'Eixample,41.3899810353,2.15178434078,Private room,35,2,0,,,1,55,erased
4559,19714745,Gran Vía - Barcelona Centro - URGELL/EIXAMPLE,66892768,Daniel,Eixample,l'Antiga Esquerra de l'Eixample,41.383524379,2.15851815025,Private room,55,2,13,2017-10-09,3.07,1,12,erased
4587,19901378,Central 2 bedroom up to 4 people,138521763,Sito,Eixample,l'Antiga Esquerra de l'Eixample,41.3935460494,2.15476522295,Entire home/apt,117,1,0,,,30,38,erased
